gen, roulette_scalar1_uniform_best, roulette_scalar1_uniform_ave
3023,   0.6611, 0.454292
3024,   0.6611, 0.454072
3025,   0.6611, 0.453612
3026,   0.6611, 0.450455
3027,   0.6611, 0.454823
3028,   0.6611, 0.450967
3029,   0.6611, 0.451598
3030,   0.6611, 0.459009
3031,   0.6611, 0.459129
3032,   0.6611, 0.464925
3033,   0.6611,  0.46207
3034,   0.6611, 0.467447
3035,   0.6611, 0.466213
3036,   0.6611,  0.46229
3037,   0.6611,  0.45935
3038,   0.6611, 0.461901
3039,   0.6611, 0.454793
3040,   0.6611, 0.452058
3041,   0.6611, 0.455142
3042,   0.6611, 0.448183
3043,   0.6611, 0.448797
3044,   0.6611, 0.447932
3045,   0.6611, 0.447363
3046,   0.6611,  0.45929
3047,   0.6611,  0.46326
3048,   0.6611, 0.461406
3049,   0.6611, 0.457062
3050,   0.6611, 0.460195
3051,   0.6611, 0.457793
3052,   0.6611, 0.460257
3053,   0.6611, 0.459493
3054,   0.6611, 0.458153
3055,   0.6611,  0.46196
3056,   0.6611, 0.456856
3057,   0.6611, 0.455951
3058,   0.6611, 0.455913
3059,   0.6611, 0.462868
3060,   0.6611, 0.460501
3061,   0.6611, 0.462535
3062,   0.6611, 0.458042
3063,   0.6611, 0.460932
3064,   0.6611, 0.456304
3065,   0.6611, 0.457844
3066,   0.6611, 0.457772
3067,   0.6611, 0.459945
3068,   0.6611, 0.461264
3069,   0.6611,  0.45649
3070,   0.6611, 0.456671
3071,   0.6611, 0.453119
3072,   0.6611, 0.455099
3073,   0.6576,  0.45606
3074,   0.6576, 0.455992
3075,   0.6576, 0.471606
3076,   0.6576, 0.470683
3077,   0.6576, 0.465665
3078,   0.6576, 0.463632
3079,   0.6576,  0.45875
3080,   0.6576, 0.458643
3081,   0.6576,  0.45569
3082,   0.6576, 0.454837
3083,   0.6576, 0.457871
3084,   0.6576, 0.461291
3085,   0.6576, 0.458195
3086,   0.6576, 0.460863
3087,   0.6576, 0.461233
3088,   0.6576, 0.450007
3089,   0.6576, 0.451148
3090,   0.6576, 0.452609
3091,   0.6576, 0.465052
3092,   0.6576, 0.462167
3093,   0.6576, 0.459076
3094,   0.6576, 0.453744
3095,   0.6576, 0.454143
3096,   0.6576, 0.459812
3097,   0.6576, 0.459161
3098,   0.6576, 0.455651
3099,   0.6576, 0.461218
3100,   0.6576, 0.461517
3101,   0.6576, 0.465915
3102,   0.6576, 0.470099
3103,   0.6576, 0.472087
3104,   0.6576, 0.471453
3105,   0.6576, 0.477312
3106,   0.6576, 0.471642
3107,   0.6576, 0.471755
3108,   0.6576, 0.468587
3109,   0.6576, 0.469442
3110,   0.6576, 0.459407
3111,   0.6576, 0.466288
3112,   0.6576, 0.465066
3113,   0.6576, 0.454901
3114,   0.6576,  0.46205
3115,   0.6576, 0.465788
3116,   0.6576, 0.463763
3117,   0.6576, 0.469459
3118,   0.6576,   0.4678
3119,   0.6576,  0.46405
3120,   0.6576, 0.460851
3121,   0.6576,  0.45327
3122,   0.6576, 0.457132
3123,   0.6573, 0.459732
3124,   0.6573, 0.457393
3125,   0.6573, 0.461192
3126,   0.6573, 0.460771
3127,   0.6573, 0.465269
3128,   0.6573, 0.462769
3129,   0.6573, 0.466381
3130,   0.6573, 0.463019
3131,   0.6573, 0.456939
3132,   0.6573, 0.462081
3133,   0.6573, 0.462595
3134,   0.6573, 0.462736
3135,   0.6573,  0.45663
3136,   0.6573, 0.458248
3137,   0.6573, 0.462392
3138,   0.6573,   0.4649
3139,   0.6573, 0.464129
3140,   0.6573, 0.464864
3141,   0.6573, 0.464915
3142,   0.6573, 0.467555
3143,   0.6573, 0.469222
3144,   0.6573, 0.462801
3145,   0.6573,  0.45603
3146,   0.6573,  0.45689
3147,   0.6573,  0.46056
3148,   0.6573, 0.461565
3149,   0.6573, 0.464539
3150,   0.6573, 0.461573
3151,   0.6573, 0.468906
3152,   0.6573, 0.471483
3153,   0.6573, 0.463481
3154,   0.6573, 0.461568
3155,   0.6573, 0.459782
3156,   0.6573, 0.463242
3157,   0.6573,  0.45299
3158,   0.6573, 0.462791
3159,   0.6573,  0.45463
3160,   0.6573, 0.448185
3161,   0.6573, 0.451039
3162,   0.6573, 0.455211
3163,   0.6573, 0.453889
3164,   0.6573, 0.459275
3165,   0.6573, 0.465414
3166,   0.6573,  0.46062
3167,   0.6573, 0.460118
3168,   0.6573,  0.45491
3169,   0.6573, 0.460402
3170,   0.6573, 0.456802
3171,   0.6573, 0.454401
3172,   0.6573, 0.461291
3173,   0.6573, 0.465868
3174,   0.6573, 0.464893
3175,   0.6573, 0.463709
3176,   0.6573, 0.460323
3177,   0.6573, 0.460503
3178,   0.6573, 0.464633
3179,   0.6573, 0.460267
3180,   0.6573, 0.459765
3181,   0.6573, 0.459915
3182,   0.6573, 0.463086
3183,   0.6573,  0.46403
3184,   0.6573, 0.464588
3185,   0.6573, 0.458277
3186,   0.6573, 0.455331
3187,   0.6573, 0.459317
3188,   0.6573, 0.449583
3189,   0.6573, 0.451613
3190,   0.6573, 0.449608
3191,   0.6573, 0.447287
3192,   0.6573, 0.455331
3193,   0.6573, 0.459401
3194,   0.6573, 0.461018
3195,   0.6573, 0.454876
3196,   0.6573, 0.453653
3197,   0.6573, 0.452783
3198,   0.6573, 0.457928
3199,   0.6573, 0.459518
3200,   0.6573, 0.461507
3201,   0.6573, 0.461148
3202,   0.6693, 0.464578
3203,   0.6693, 0.463829
3204,   0.6693, 0.466175
3205,   0.6693, 0.461394
3206,   0.6693, 0.460925
3207,   0.6693, 0.455007
3208,   0.6693, 0.454167
3209,   0.6693, 0.461872
3210,   0.6693, 0.456628
3211,   0.6693, 0.456089
3212,   0.6693, 0.461126
3213,   0.6693, 0.453409
3214,   0.6693, 0.465018
3215,   0.6693, 0.469561
3216,   0.6693, 0.463937
3217,   0.6693, 0.464058
3218,   0.6693, 0.459311
3219,   0.6693, 0.454917
3220,   0.6693, 0.461021
3221,   0.6693, 0.458746
3222,   0.6693, 0.454884
3223,   0.6693, 0.454264
3224,   0.6693, 0.454577
3225,   0.6693,  0.45259
3226,   0.6693, 0.460864
3227,   0.6693, 0.458355
3228,   0.6693, 0.457994
3229,   0.6693, 0.454406
3230,   0.6693, 0.452511
3231,   0.6693, 0.455889
3232,   0.6693, 0.460023
3233,   0.6693, 0.457581
3234,   0.6693, 0.452116
3235,   0.6693, 0.459235
3236,   0.6693,  0.45083
3237,   0.6693, 0.448945
3238,   0.6693, 0.443212
3239,   0.6693, 0.449916
3240,   0.6693, 0.455032
3241,   0.6693, 0.463124
3242,   0.6693, 0.465994
3243,   0.6693, 0.461152
3244,   0.6693, 0.462011
3245,   0.6693, 0.459389
3246,   0.6693, 0.453042
3247,   0.6693, 0.449766
3248,   0.6693,  0.45056
3249,   0.6693, 0.454111
3250,   0.6693, 0.454226
3251,   0.6693, 0.462795
3252,   0.6693, 0.463122
3253,   0.6693, 0.465862
3254,   0.6693, 0.469279
3255,   0.6693,  0.46504
3256,   0.6693, 0.457223
3257,   0.6693, 0.447066
3258,   0.6693, 0.449652
3259,   0.6693, 0.455472
3260,   0.6693, 0.446599
3261,   0.6693, 0.447486
3262,   0.6693, 0.455755
3263,   0.6693, 0.454016
3264,   0.6693, 0.456144
3265,   0.6693, 0.459767
3266,   0.6693, 0.456421
3267,   0.6693,  0.45256
3268,   0.6693, 0.445861
3269,   0.6693, 0.451753
3270,   0.6693,  0.45238
3271,   0.6693, 0.449609
3272,   0.6693, 0.459095
3273,   0.6693, 0.463035
3274,   0.6693, 0.458326
3275,   0.6693, 0.456165
3276,   0.6693, 0.463612
3277,   0.6693, 0.461623
3278,   0.6693, 0.459396
3279,   0.6693,  0.45849
3280,   0.6693, 0.463187
3281,   0.6693, 0.475359
3282,   0.6693, 0.454522
3283,   0.6693, 0.455734
3284,   0.6693, 0.453319
3285,   0.6693, 0.456185
3286,   0.6693, 0.454225
3287,   0.6693, 0.450433
3288,   0.6693,   0.4553
3289,   0.6693, 0.457953
3290,   0.6693, 0.452334
3291,   0.6693, 0.454317
3292,   0.6693, 0.451852
3293,   0.6693, 0.443981
3294,   0.6693, 0.449607
3295,   0.6693,  0.45008
3296,   0.6693, 0.447487
3297,   0.6693, 0.449659
3298,   0.6693, 0.454303
3299,   0.6693, 0.462866
3300,   0.6693, 0.464399
3301,   0.6609, 0.462521
3302,   0.6609, 0.457483
3303,   0.6609, 0.456809
3304,   0.6609, 0.455008
3305,   0.6609, 0.455378
3306,   0.6609, 0.460311
3307,   0.6609, 0.466814
3308,   0.6609, 0.477984
3309,   0.6609,  0.46858
3310,   0.6609, 0.468374
3311,   0.6609, 0.460638
3312,   0.6609, 0.463344
3313,   0.6609, 0.456935
3314,   0.6609, 0.458685
3315,   0.6609, 0.455596
3316,   0.6609,  0.45333
3317,   0.6609, 0.461503
3318,   0.6609, 0.462645
3319,   0.6609, 0.457355
3320,   0.6609, 0.455496
3321,   0.6609, 0.455857
3322,   0.6609, 0.450108
3323,   0.6609, 0.448051
3324,   0.6609, 0.451395
3325,   0.6609, 0.451226
3326,   0.6609, 0.451427
3327,   0.6609, 0.458845
3328,   0.6609, 0.447272
3329,   0.6609, 0.447847
3330,   0.6609, 0.453271
3331,   0.6609, 0.456081
3332,   0.6609, 0.461894
3333,   0.6609, 0.462257
3334,   0.6609, 0.465089
3335,   0.6609, 0.472086
3336,   0.6609, 0.462468
3337,   0.6609, 0.464823
3338,   0.6609, 0.461682
3339,   0.6609, 0.462552
3340,   0.6609, 0.464132
3341,   0.6609, 0.457016
3342,   0.6609, 0.452185
3343,   0.6609, 0.439304
3344,   0.6609, 0.447404
3345,   0.6609,  0.44556
3346,   0.6609, 0.442425
3347,   0.6609, 0.455745
3348,   0.6609, 0.457446
3349,   0.6609, 0.466591
3350,   0.6609, 0.461284
3351,   0.6609, 0.457918
3352,   0.6609,  0.45576
3353,   0.6609, 0.461074
3354,   0.6609, 0.462541
3355,   0.6609, 0.455966
3356,   0.6609, 0.462695
3357,   0.6609, 0.457786
3358,   0.6609, 0.466456
3359,   0.6609, 0.461617
3360,   0.6609, 0.459385
3361,   0.6609, 0.464388
3362,   0.6609, 0.459354
3363,   0.6609, 0.461413
3364,   0.6609, 0.456643
3365,   0.6609, 0.459391
3366,   0.6609, 0.452322
3367,   0.6609,  0.45247
3368,   0.6609, 0.451484
3369,   0.6609, 0.445395
3370,   0.6609, 0.448731
3371,   0.6609, 0.453511
3372,   0.6609, 0.449646
3373,   0.6609, 0.445478
3374,   0.6609,  0.44214
3375,   0.6609, 0.449035
3376,   0.6609, 0.454425
3377,   0.6609, 0.455173
3378,   0.6609, 0.452658
3379,   0.6609, 0.462936
3380,   0.6609, 0.455281
3381,   0.6584, 0.457971
3382,   0.6584, 0.459097
3383,   0.6584, 0.458735
3384,   0.6584, 0.465929
3385,   0.6584, 0.460217
3386,   0.6584,  0.45095
3387,   0.6584,  0.44563
3388,   0.6584, 0.446202
3389,   0.6584,  0.45048
3390,   0.6584, 0.456977
3391,   0.6502, 0.444016
3392,   0.6502, 0.448435
3393,   0.6502, 0.446346
3394,   0.6502, 0.441781
3395,   0.6502,  0.45014
3396,   0.6502, 0.454288
3397,   0.6502, 0.457101
3398,   0.6502, 0.461016
3399,   0.6502, 0.460271
3400,   0.6502, 0.461275
3401,   0.6502, 0.456053
3402,   0.6502,  0.45889
3403,   0.6502, 0.452397
3404,   0.6502, 0.450401
3405,   0.6502, 0.464325
3406,   0.6502, 0.470886
3407,   0.6502, 0.468495
3408,   0.6502, 0.464072
3409,   0.6502, 0.463323
3410,   0.6502, 0.463012
3411,   0.6502, 0.463766
3412,   0.6502, 0.460978
3413,   0.6502, 0.451683
3414,   0.6502, 0.448136
3415,   0.6502, 0.446994
3416,   0.6502, 0.443844
3417,   0.6502, 0.460104
3418,   0.6502, 0.459891
3419,   0.6502, 0.454541
3420,   0.6502, 0.453873
3421,   0.6502, 0.457762
3422,   0.6502, 0.453367
3423,   0.6502, 0.456797
3424,   0.6502, 0.455775
3425,   0.6502, 0.447344
3426,   0.6502, 0.453036
3427,   0.6502, 0.448661
3428,   0.6502, 0.442835
3429,   0.6502, 0.448108
3430,   0.6502, 0.454477
3431,   0.6502, 0.453741
3432,   0.6502, 0.454519
3433,   0.6502, 0.447467
3434,   0.6502, 0.455597
3435,   0.6502,  0.46426
3436,   0.6502, 0.455046
3437,   0.6502, 0.459139
3438,   0.6502,  0.45072
3439,   0.6502,  0.44998
3440,   0.6502, 0.449946
3441,   0.6502, 0.452437
3442,   0.6502, 0.454957
3443,   0.6502, 0.450918
3444,   0.6502, 0.453999
3445,   0.6502, 0.455241
3446,   0.6502, 0.456894
3447,   0.6502,  0.45774
3448,   0.6502, 0.456757
3449,   0.6502, 0.461254
3450,   0.6502,  0.46196
3451,   0.6502, 0.465445
3452,   0.6502, 0.467745
3453,   0.6502, 0.460359
3454,   0.6502, 0.459624
3455,   0.6502, 0.460189
3456,   0.6502,  0.45376
3457,   0.6502, 0.453282
3458,   0.6502, 0.464583
3459,   0.6502, 0.463184
3460,   0.6502,  0.46211
3461,   0.6502, 0.454309
3462,   0.6502, 0.458277
3463,   0.6502, 0.450129
3464,   0.6502, 0.458087
3465,   0.6502, 0.452722
3466,   0.6502, 0.451227
3467,   0.6502, 0.451243
3468,   0.6502, 0.454133
3469,   0.6502, 0.455216
3470,   0.6502, 0.453817
3471,   0.6502, 0.450428
3472,   0.6502, 0.457932
3473,   0.6502, 0.464177
3474,   0.6502, 0.460898
3475,   0.6502, 0.465279
3476,   0.6502, 0.458246
3477,   0.6502, 0.461716
3478,   0.6502, 0.458143
3479,   0.6502, 0.458779
3480,   0.6502, 0.464483
3481,   0.6502, 0.458465
3482,   0.6502, 0.456407
3483,   0.6502, 0.456816
3484,   0.6502, 0.452957
3485,   0.6502, 0.451872
3486,   0.6502, 0.446826
3487,   0.6502, 0.442658
3488,   0.6502, 0.447746
3489,   0.6502, 0.453982
3490,   0.6502, 0.453684
3491,   0.6502, 0.461693
3492,   0.6502, 0.457196
3493,   0.6502, 0.450747
3494,   0.6502, 0.452654
3495,   0.6502,  0.44578
3496,   0.6502, 0.452929
3497,   0.6502, 0.453533
3498,   0.6502, 0.452029
3499,   0.6502, 0.449816
3500,   0.6502, 0.458375
3501,   0.6502, 0.455592
3502,   0.6502, 0.454231
3503,   0.6502, 0.454668
3504,   0.6502, 0.456531
3505,   0.6502, 0.458279
3506,   0.6502, 0.458238
3507,   0.6502, 0.462743
3508,   0.6502, 0.460301
3509,   0.6502, 0.463891
3510,   0.6502, 0.473491
3511,   0.6502, 0.468163
3512,   0.6502, 0.470008
3513,   0.6502, 0.462521
3514,   0.6502, 0.459509
3515,   0.6502, 0.462207
3516,   0.6502, 0.464475
3517,   0.6502, 0.456002
3518,   0.6502, 0.462797
3519,   0.6502, 0.456334
3520,   0.6502, 0.453443
3521,   0.6502, 0.459369
3522,   0.6502, 0.450199
3523,   0.6502, 0.453167
3524,   0.6502, 0.453825
3525,   0.6502, 0.452187
3526,   0.6502, 0.452578
3527,   0.6502, 0.452583
3528,   0.6502, 0.452822
3529,   0.6502, 0.453041
3530,   0.6502, 0.455115
3531,   0.6502, 0.447442
3532,   0.6502, 0.446139
3533,   0.6502, 0.454769
3534,   0.6502, 0.457683
3535,   0.6502, 0.457673
3536,   0.6502, 0.453992
3537,   0.6502, 0.458275
3538,   0.6502, 0.461374
3539,   0.6502, 0.461307
3540,   0.6502, 0.453974
3541,   0.6502, 0.465902
3542,   0.6502, 0.462977
3543,   0.6502, 0.459588
3544,   0.6502, 0.454643
3545,   0.6502, 0.456375
3546,   0.6502,  0.45498
3547,   0.6502, 0.454405
3548,   0.6502, 0.447479
3549,   0.6502, 0.445913
3550,   0.6502, 0.445955
3551,   0.6502, 0.448018
3552,   0.6502, 0.457618
3553,   0.6502, 0.451941
3554,   0.6502, 0.458535
3555,   0.6502, 0.453119
3556,   0.6502, 0.451243
3557,   0.6502, 0.453693
3558,   0.6502, 0.450746
3559,   0.6502, 0.447055
3560,   0.6502, 0.452502
3561,   0.6502, 0.458504
3562,   0.6502, 0.455586
3563,   0.6502, 0.459024
3564,   0.6502, 0.464017
3565,   0.6502, 0.455601
3566,   0.6502, 0.461555
3567,   0.6502, 0.467229
3568,   0.6502, 0.464635
3569,   0.6502, 0.467506
3570,   0.6502, 0.461537
3571,   0.6502, 0.463964
3572,   0.6502, 0.460575
3573,   0.6502, 0.465886
3574,   0.6502, 0.465065
3575,   0.6502, 0.460814
3576,   0.6502, 0.460218
3577,   0.6502, 0.458555
3578,   0.6502, 0.457089
3579,   0.6502, 0.449757
3580,   0.6502,  0.44772
3581,   0.6502, 0.456793
3582,   0.6502, 0.461397
3583,   0.6502, 0.461652
3584,   0.6502, 0.464393
3585,   0.6502,  0.46617
3586,   0.6502, 0.469246
3587,   0.6502, 0.469053
3588,   0.6502, 0.460276
3589,   0.6502, 0.464857
3590,   0.6502, 0.458325
3591,   0.6502, 0.457342
3592,   0.6502, 0.458052
3593,   0.6502, 0.457041
3594,   0.6502, 0.467932
3595,   0.6502, 0.467369
3596,   0.6502, 0.469465
3597,   0.6502, 0.465801
3598,   0.6502, 0.459917
3599,   0.6502, 0.464164
3600,   0.6502, 0.460124
3601,   0.6502, 0.463059
3602,   0.6502, 0.465144
3603,   0.6502, 0.461502
3604,   0.6502, 0.465263
3605,   0.6502, 0.465234
3606,   0.6502, 0.460037
3607,   0.6502, 0.459774
3608,   0.6502, 0.465939
3609,   0.6502, 0.465688
3610,   0.6502, 0.462573
3611,   0.6502, 0.458869
3612,   0.6502, 0.455422
3613,   0.6502,  0.46163
3614,   0.6502,  0.46513
3615,   0.6502, 0.463697
3616,   0.6502, 0.461345
3617,   0.6502, 0.453522
3618,   0.6502, 0.453428
3619,   0.6502, 0.454874
3620,   0.6502,   0.4564
3621,   0.6502, 0.451375
3622,   0.6502, 0.446635
3623,   0.6502, 0.449035
3624,   0.6502, 0.451402
3625,   0.6502, 0.446109
3626,   0.6502, 0.448609
3627,   0.6632, 0.454434
3628,   0.6632, 0.460744
3629,   0.6632, 0.457313
3630,   0.6632, 0.455125
3631,   0.6632, 0.449336
3632,   0.6632, 0.448586
3633,   0.6632, 0.450743
3634,   0.6632, 0.447475
3635,   0.6632, 0.442084
3636,   0.6632, 0.436884
3637,   0.6632, 0.443919
3638,   0.6632, 0.448439
3639,   0.6632, 0.460984
3640,   0.6632, 0.457276
3641,   0.6632, 0.450943
3642,   0.6632, 0.449478
3643,   0.6632, 0.459073
3644,   0.6632,   0.4545
3645,   0.6632, 0.450737
3646,   0.6632, 0.440399
3647,   0.6632, 0.446361
3648,   0.6632, 0.449376
3649,   0.6632, 0.452379
3650,   0.6632, 0.448273
3651,   0.6632,    0.448
3652,   0.6632, 0.451613
3653,   0.6632, 0.450954
3654,   0.6632, 0.461988
3655,   0.6632, 0.463268
3656,   0.6632, 0.454973
3657,   0.6632, 0.450789
3658,   0.6632, 0.459819
3659,   0.6632, 0.454616
3660,   0.6632, 0.458138
3661,   0.6632, 0.457082
3662,   0.6632, 0.456127
3663,   0.6632, 0.458901
3664,   0.6632, 0.448523
3665,   0.6632,  0.43912
3666,   0.6632, 0.446888
3667,   0.6632, 0.452641
3668,   0.6632, 0.460978
3669,   0.6632, 0.464644
3670,   0.6632, 0.460539
3671,   0.6632, 0.451609
3672,   0.6632, 0.452732
3673,   0.6632, 0.462314
3674,   0.6632,  0.46761
3675,   0.6632, 0.465151
3676,   0.6632, 0.463412
3677,   0.6632, 0.462264
3678,   0.6632, 0.455734
3679,   0.6632, 0.457334
3680,   0.6632, 0.450898
3681,   0.6632, 0.450744
3682,   0.6632, 0.455866
3683,   0.6632, 0.460777
3684,   0.6632, 0.465029
3685,   0.6632,  0.45804
3686,   0.6632, 0.454481
3687,   0.6632, 0.453041
3688,   0.6632, 0.453494
3689,   0.6632, 0.452079
3690,   0.6632, 0.453269
3691,   0.6632, 0.452691
3692,   0.6632, 0.460048
3693,   0.6632, 0.458847
3694,   0.6632,  0.46251
3695,   0.6632,  0.45674
3696,   0.6632, 0.456693
3697,   0.6632, 0.454725
3698,   0.6632, 0.460712
3699,   0.6632, 0.450631
3700,   0.6632, 0.451831
3701,   0.6632, 0.452929
3702,   0.6632, 0.446874
3703,   0.6632, 0.447183
3704,   0.6632, 0.445608
3705,   0.6632,  0.45283
3706,   0.6632, 0.449683
3707,   0.6632, 0.454935
3708,   0.6632, 0.457774
3709,   0.6632, 0.450362
3710,   0.6632, 0.451038
3711,   0.6632, 0.447055
3712,   0.6632, 0.454785
3713,   0.6632, 0.462952
3714,   0.6632, 0.460923
3715,   0.6632, 0.452485
3716,   0.6632, 0.451405
3717,   0.6398,  0.45954
3718,   0.6398,  0.46435
3719,   0.6398, 0.463719
3720,   0.6398, 0.453337
3721,   0.6398, 0.453238
3722,   0.6398, 0.453006
3723,   0.6398, 0.464356
3724,   0.6398, 0.457787
3725,   0.6398, 0.462986
3726,   0.6398, 0.461396
3727,   0.6398, 0.455931
3728,   0.6398,  0.46218
3729,   0.6398, 0.457929
3730,   0.6398, 0.457819
3731,   0.6398,  0.45161
3732,   0.6398, 0.461015
3733,   0.6398, 0.455223
3734,   0.6398, 0.454232
3735,   0.6398, 0.455425
3736,   0.6398, 0.452469
3737,   0.6398, 0.456315
3738,   0.6398, 0.455839
3739,   0.6398, 0.456591
3740,   0.6398, 0.460689
3741,   0.6398, 0.466237
3742,   0.6398,   0.4724
3743,   0.6398, 0.466027
3744,   0.6398, 0.466262
3745,   0.6398,  0.46202
3746,   0.6398, 0.452032
3747,   0.6398, 0.449804
3748,   0.6398, 0.449147
3749,   0.6398, 0.455108
3750,   0.6398, 0.455288
3751,   0.6398, 0.466826
3752,   0.6398, 0.460842
3753,   0.6398, 0.459034
3754,   0.6398,   0.4585
3755,   0.6398, 0.452181
3756,   0.6398, 0.449291
3757,   0.6398, 0.447786
3758,   0.6398, 0.455237
3759,   0.6398, 0.451115
3760,   0.6398, 0.452547
3761,   0.6398, 0.454331
3762,   0.6398, 0.459666
3763,   0.6398, 0.462626
3764,    0.668, 0.462363
3765,    0.668, 0.458051
3766,    0.668, 0.454996
3767,    0.668, 0.446559
3768,    0.668, 0.443875
3769,    0.668, 0.440492
3770,   0.6664, 0.447634
3771,   0.6664, 0.448132
3772,   0.6664, 0.450361
3773,   0.6664, 0.457074
3774,   0.6664, 0.455115
3775,   0.6664, 0.448826
3776,   0.6664, 0.451245
3777,   0.6664, 0.455636
3778,   0.6664, 0.462597
3779,   0.6664, 0.455685
3780,   0.6664, 0.453598
3781,   0.6664, 0.455234
3782,   0.6664, 0.453021
3783,   0.6664, 0.453978
3784,   0.6664, 0.458219
3785,   0.6664, 0.455137
3786,   0.6664, 0.455346
3787,   0.6664, 0.455833
3788,   0.6664, 0.448064
3789,   0.6664, 0.463414
3790,   0.6664, 0.468287
3791,   0.6664, 0.460727
3792,   0.6664, 0.457047
3793,   0.6664, 0.456165
3794,   0.6664, 0.455996
3795,   0.6664, 0.458458
3796,   0.6664, 0.451661
3797,   0.6664, 0.452718
3798,   0.6664, 0.445457
3799,   0.6664,  0.45133
3800,   0.6664, 0.450523
3801,   0.6664, 0.451028
3802,   0.6664, 0.458394
3803,   0.6664, 0.456854
3804,   0.6664, 0.447122
3805,   0.6664, 0.445367
3806,   0.6664, 0.449219
3807,   0.6664, 0.449303
3808,   0.6664, 0.450131
3809,   0.6664, 0.451717
3810,   0.6585, 0.450814
3811,   0.6585,  0.44929
3812,   0.6585, 0.449854
3813,   0.6585, 0.450433
3814,   0.6585, 0.462173
3815,   0.6585, 0.461102
3816,   0.6585,  0.46156
3817,   0.6585,  0.46549
3818,   0.6585, 0.458837
3819,   0.6585, 0.459417
3820,   0.6585,  0.45489
3821,   0.6585,  0.46172
3822,   0.6585, 0.457389
3823,   0.6585, 0.463297
3824,   0.6585,  0.46912
3825,   0.6585, 0.462134
3826,   0.6585, 0.459339
3827,   0.6585, 0.465139
3828,   0.6585,  0.46239
3829,   0.6585, 0.465226
3830,   0.6585, 0.463261
3831,   0.6585, 0.452377
3832,   0.6585, 0.456065
3833,   0.6585, 0.455454
3834,   0.6585, 0.462837
3835,   0.6585, 0.459875
3836,   0.6585, 0.461753
3837,   0.6585,  0.46325
3838,   0.6585, 0.464816
3839,   0.6585, 0.465817
3840,   0.6585, 0.465733
3841,   0.6585, 0.459197
3842,   0.6585, 0.459098
3843,   0.6585, 0.457448
3844,   0.6585, 0.461949
3845,   0.6585, 0.455486
3846,   0.6585, 0.454797
3847,   0.6585, 0.451095
3848,   0.6585, 0.453206
3849,   0.6585, 0.447092
3850,   0.6585, 0.447376
3851,   0.6585, 0.453388
3852,   0.6585, 0.453804
3853,   0.6585, 0.453933
3854,   0.6585, 0.454616
3855,   0.6585, 0.453481
3856,   0.6585, 0.449013
3857,   0.6725, 0.453477
3858,   0.6725,   0.4564
3859,   0.6725, 0.450689
3860,   0.6725, 0.450119
3861,   0.6725, 0.453113
3862,   0.6725, 0.454354
3863,   0.6725, 0.458557
3864,   0.6725, 0.459824
3865,   0.6725, 0.451947
3866,   0.6725, 0.454276
3867,   0.6725, 0.452677
3868,   0.6725, 0.451835
3869,   0.6725, 0.452789
3870,   0.6725, 0.452754
3871,   0.6725,  0.45493
3872,   0.6725, 0.458677
3873,   0.6725, 0.460581
3874,   0.6725, 0.459703
3875,   0.6725, 0.458453
3876,   0.6725, 0.451569
3877,   0.6725, 0.449679
3878,   0.6725, 0.448866
3879,   0.6725, 0.448735
3880,   0.6725, 0.446196
3881,   0.6725, 0.446642
3882,   0.6725, 0.452867
3883,   0.6725, 0.457503
3884,   0.6725, 0.466098
3885,   0.6725, 0.466466
3886,   0.6725, 0.464691
3887,   0.6725, 0.470386
3888,   0.6725, 0.470046
3889,   0.6725,  0.46539
3890,   0.6725,  0.46812
3891,   0.6725, 0.457004
3892,   0.6725, 0.456846
3893,   0.6725, 0.457184
3894,   0.6725, 0.458967
3895,   0.6725, 0.459243
3896,   0.6725, 0.456989
3897,   0.6725, 0.462502
3898,   0.6719, 0.462252
3899,   0.6719,  0.44668
3900,   0.6719, 0.446675
3901,   0.6719, 0.449152
3902,   0.6719, 0.449502
3903,   0.6719, 0.454699
3904,   0.6719,  0.45604
3905,   0.6719, 0.457893
3906,   0.6719, 0.465382
3907,   0.6719, 0.463193
3908,   0.6719,  0.46379
3909,   0.6719, 0.462381
3910,   0.6719, 0.466693
3911,   0.6719, 0.469228
3912,   0.6719, 0.464592
3913,   0.6719, 0.462574
3914,   0.6719, 0.456164
3915,   0.6719, 0.454929
3916,   0.6719, 0.457058
3917,   0.6719, 0.452871
3918,   0.6719, 0.448465
3919,   0.6719,  0.44471
3920,   0.6719, 0.447883
3921,   0.6719, 0.446903
3922,   0.6719, 0.448225
3923,   0.6719, 0.453939
3924,   0.6719, 0.457772
3925,   0.6719, 0.452493
3926,   0.6719, 0.451311
3927,   0.6719,  0.45142
3928,   0.6719, 0.452105
3929,   0.6719, 0.448918
3930,   0.6719, 0.451549
3931,   0.6719, 0.448109
3932,   0.6719, 0.447075
3933,   0.6719, 0.457793
3934,   0.6719, 0.449713
3935,   0.6719,  0.45341
3936,   0.6719, 0.450675
3937,   0.6719, 0.451525
3938,   0.6719, 0.452442
3939,   0.6719, 0.454042
3940,   0.6719, 0.452199
3941,   0.6719, 0.454397
3942,   0.6719, 0.452878
3943,   0.6719, 0.457851
3944,   0.6719, 0.454253
3945,   0.6719, 0.461383
3946,   0.6719, 0.450956
3947,   0.6719, 0.450044
3948,   0.6719, 0.446902
3949,   0.6719, 0.451451
3950,   0.6719, 0.441657
3951,   0.6719, 0.449361
3952,   0.6719, 0.454666
3953,   0.6719, 0.453621
