gen, roulette_scalar3_twopoint_best, roulette_scalar3_twopoint_ave
2919,   0.6929, 0.474384
2920,   0.6929, 0.472518
2921,   0.6929, 0.471591
2922,   0.6929, 0.471203
2923,   0.6929, 0.481636
2924,   0.6929, 0.475495
2925,   0.6929, 0.470075
2926,   0.6929, 0.474106
2927,   0.6929, 0.469445
2928,   0.6929,  0.47152
2929,   0.6929, 0.474541
2930,   0.6929, 0.465281
2931,   0.6929, 0.463805
2932,   0.6929, 0.461298
2933,   0.6929, 0.468224
2934,   0.6929, 0.473092
2935,   0.6929, 0.470229
2936,   0.6929, 0.470298
2937,   0.6929, 0.467381
2938,   0.6929, 0.471592
2939,   0.6929, 0.476425
2940,   0.6929, 0.480734
2941,   0.6929, 0.474507
2942,   0.6929, 0.476745
2943,   0.6929, 0.476806
2944,   0.6929, 0.483948
2945,   0.6929, 0.480243
2946,   0.6929,  0.47582
2947,   0.6929, 0.473667
2948,   0.6929, 0.484443
2949,   0.6929, 0.485316
2950,   0.6929, 0.477032
2951,   0.6929, 0.477231
2952,   0.6929, 0.466244
2953,   0.6929, 0.462425
2954,   0.6929, 0.464866
2955,   0.6929, 0.472925
2956,   0.6929, 0.482215
2957,   0.6929, 0.476959
2958,   0.6929, 0.478448
2959,   0.6929,  0.47287
2960,   0.6929, 0.474093
2961,   0.6929, 0.474102
2962,   0.6929, 0.473563
2963,   0.6929, 0.478117
2964,   0.6929, 0.475479
2965,   0.6929, 0.468876
2966,   0.6929, 0.471544
2967,   0.6929, 0.480929
2968,   0.6929, 0.483063
2969,   0.6929, 0.482952
2970,   0.6929, 0.479073
2971,   0.6929, 0.485207
2972,   0.6929, 0.481086
2973,   0.6929, 0.478342
2974,   0.6929, 0.481097
2975,   0.6929, 0.481131
2976,   0.6929, 0.475583
2977,   0.6929, 0.475701
2978,   0.6929, 0.476162
2979,   0.6929, 0.474745
2980,   0.6929, 0.475084
2981,   0.6929, 0.475741
2982,   0.6929,  0.47131
2983,   0.6929, 0.462187
2984,   0.6929,  0.45843
2985,   0.6929, 0.463668
2986,   0.6929, 0.471418
2987,   0.6929, 0.470246
2988,   0.6929, 0.477473
2989,   0.6929,  0.47689
2990,   0.6929, 0.472685
2991,   0.6929, 0.478538
2992,   0.6929, 0.474285
2993,   0.6929, 0.475895
2994,   0.6929, 0.471844
2995,   0.6929, 0.482219
2996,   0.6929, 0.479508
2997,   0.6929,  0.47633
2998,   0.6929, 0.473247
2999,   0.6929, 0.465429
3000,   0.6929, 0.466217
3001,   0.6929, 0.462146
3002,   0.6929, 0.466688
3003,   0.6929, 0.465733
3004,   0.6929, 0.468098
3005,   0.6929, 0.472104
3006,   0.6929,    0.468
3007,   0.6929, 0.476063
3008,   0.6929, 0.471596
3009,   0.6929, 0.473361
3010,   0.6929, 0.471908
3011,   0.6929, 0.468989
3012,   0.6929, 0.475675
3013,   0.6929, 0.471156
3014,   0.6929, 0.464227
3015,   0.6929, 0.467061
3016,   0.6929, 0.463094
3017,   0.6929, 0.458582
3018,   0.6929, 0.462207
3019,   0.6929, 0.465355
3020,   0.6929, 0.464617
3021,   0.6929, 0.468496
3022,   0.6929, 0.474499
3023,   0.6929, 0.473464
3024,   0.6929, 0.479131
3025,   0.6929, 0.481133
3026,   0.6929, 0.471641
3027,   0.6929, 0.465644
3028,   0.6929, 0.465834
3029,   0.6929, 0.464828
3030,   0.6929, 0.470785
3031,   0.6929, 0.476238
3032,   0.6929, 0.467597
3033,   0.6929, 0.464031
3034,   0.6929, 0.464243
3035,   0.6929,  0.47078
3036,   0.6929, 0.470122
3037,   0.6929, 0.466965
3038,   0.6929, 0.476854
3039,   0.6929,  0.47644
3040,   0.6929, 0.469659
3041,   0.6929, 0.468233
3042,   0.6929, 0.473511
3043,   0.6929, 0.475823
3044,   0.6929, 0.473505
3045,   0.6929, 0.473808
3046,   0.6929, 0.477446
3047,   0.6929,  0.48191
3048,   0.6929, 0.477805
3049,   0.6929, 0.476899
3050,   0.6929, 0.471622
3051,   0.6929, 0.473453
3052,   0.6929, 0.465787
3053,   0.6929, 0.472421
3054,   0.6929, 0.471064
3055,   0.6929, 0.476281
3056,   0.6929, 0.472874
3057,   0.6929, 0.473357
3058,   0.6929, 0.476321
3059,   0.6929, 0.476826
3060,   0.6929, 0.477233
3061,   0.6929, 0.475402
3062,   0.6929, 0.470045
3063,   0.6929, 0.471018
3064,   0.6929, 0.473383
3065,   0.6929,  0.46844
3066,   0.6929, 0.470513
3067,   0.6929, 0.475344
3068,   0.6929, 0.480916
3069,   0.6929, 0.479299
3070,   0.6929, 0.476336
3071,   0.6929, 0.473621
3072,   0.6929, 0.477706
3073,   0.6929, 0.476552
3074,   0.6929, 0.469249
3075,   0.6929, 0.473115
3076,   0.6929, 0.475042
3077,   0.6929, 0.476742
3078,   0.6929, 0.482683
3079,   0.6929, 0.484045
3080,   0.6929, 0.473635
3081,   0.6929, 0.471573
3082,   0.6929, 0.481274
3083,   0.6929, 0.484307
3084,   0.6929, 0.477917
3085,   0.6929, 0.474191
3086,   0.6929, 0.475426
3087,   0.6929, 0.474714
3088,   0.6929, 0.477312
3089,   0.6929, 0.482768
3090,   0.6929,  0.48728
3091,   0.6929, 0.478359
3092,   0.6929, 0.476941
3093,   0.6929, 0.480941
3094,   0.6929,  0.47593
3095,   0.6929, 0.480703
3096,   0.6929, 0.478721
3097,   0.6929, 0.485489
3098,   0.6929, 0.481093
3099,   0.6929, 0.485187
3100,   0.6929, 0.480087
3101,   0.6929,  0.48184
3102,   0.6929, 0.478733
3103,   0.6929, 0.473435
3104,    0.692, 0.472847
3105,    0.692, 0.472267
3106,    0.692, 0.466936
3107,    0.692,  0.47247
3108,    0.692, 0.471703
3109,    0.692, 0.468709
3110,    0.692, 0.472739
3111,    0.692, 0.465129
3112,    0.692, 0.466304
3113,    0.692, 0.469177
3114,    0.692, 0.478779
3115,    0.692, 0.485374
3116,    0.692, 0.476613
3117,    0.692, 0.473176
3118,    0.692, 0.468635
3119,    0.692, 0.467247
3120,    0.692, 0.462802
3121,    0.692, 0.468575
3122,    0.692, 0.466027
3123,    0.692, 0.467473
3124,    0.692, 0.464902
3125,    0.692, 0.466018
3126,    0.692, 0.474202
3127,    0.692, 0.472904
3128,    0.692, 0.467652
3129,    0.692, 0.460761
3130,    0.692, 0.477798
3131,    0.692, 0.471528
3132,    0.692, 0.479201
3133,    0.692, 0.487144
3134,    0.692, 0.487754
3135,    0.692, 0.482094
3136,   0.6925, 0.473782
3137,   0.6925, 0.475475
3138,   0.6925, 0.478018
3139,   0.6925, 0.479278
3140,   0.6925, 0.470575
3141,   0.6925, 0.474816
3142,   0.6925, 0.478147
3143,   0.6925, 0.484277
3144,   0.6925, 0.478457
3145,   0.6925, 0.484322
3146,   0.6925, 0.469952
3147,   0.6925,  0.47086
3148,   0.6925, 0.476848
3149,   0.6925, 0.483451
3150,   0.6925, 0.480804
3151,   0.6925, 0.482345
3152,   0.6925, 0.483524
3153,   0.6925, 0.481337
3154,   0.6925,    0.491
3155,   0.6925,  0.49117
3156,   0.6925, 0.491583
3157,   0.6925, 0.484862
3158,   0.6925, 0.475709
3159,   0.6925, 0.472834
3160,   0.6925, 0.471115
3161,   0.6925, 0.475274
3162,   0.6925, 0.471817
3163,   0.6925, 0.477698
3164,   0.6925, 0.473465
3165,   0.6925, 0.474067
3166,   0.6925, 0.464641
3167,   0.6925, 0.467411
3168,   0.6925, 0.465274
3169,   0.6939, 0.471456
3170,   0.6939,  0.47435
3171,   0.6939, 0.477148
3172,   0.6939, 0.489768
3173,   0.6939, 0.492344
3174,   0.6939, 0.489452
3175,   0.6939, 0.483576
3176,   0.6939, 0.490178
3177,   0.6939, 0.484157
3178,   0.6939, 0.480976
3179,   0.6939, 0.474185
3180,   0.6939, 0.470986
3181,   0.6939, 0.469567
3182,   0.6939, 0.471276
3183,   0.6939, 0.470786
3184,   0.6939, 0.465906
3185,   0.6939, 0.469514
3186,   0.6939, 0.481387
3187,   0.6939, 0.482044
3188,   0.6939, 0.479377
3189,   0.6939, 0.478339
3190,   0.6939, 0.478653
3191,   0.6939,  0.47466
3192,   0.6939,  0.47059
3193,   0.6939, 0.469687
3194,   0.6939, 0.473017
3195,   0.6939, 0.464764
3196,   0.6939, 0.478301
3197,   0.6939, 0.477209
3198,   0.6939, 0.471384
3199,   0.6939, 0.477423
3200,   0.6939, 0.480839
3201,   0.6939, 0.476274
3202,   0.6939, 0.476389
3203,   0.6939, 0.471049
3204,   0.6939, 0.475483
3205,   0.6939,  0.47819
3206,   0.6939,  0.47872
3207,   0.6939, 0.487956
3208,   0.6939,  0.49116
3209,   0.6939, 0.484579
3210,   0.6939, 0.479157
3211,   0.6939, 0.478643
3212,   0.6939, 0.484455
3213,   0.6939, 0.475432
3214,   0.6939, 0.480849
3215,   0.6939, 0.483349
3216,   0.6939, 0.476687
3217,   0.6939,  0.47653
3218,   0.6939, 0.473599
3219,   0.6939, 0.480918
3220,   0.6939, 0.482706
3221,   0.6939, 0.484414
3222,   0.6939, 0.480324
3223,   0.6939, 0.471889
3224,   0.6939, 0.469235
3225,   0.6939,  0.47112
3226,   0.6939, 0.472471
3227,   0.6939, 0.468467
3228,   0.6939, 0.478408
3229,   0.6939, 0.474595
3230,   0.6939, 0.478035
3231,   0.6939, 0.471167
3232,   0.6939, 0.475398
3233,   0.6939, 0.476302
3234,   0.6939, 0.471918
3235,   0.6939, 0.464465
3236,   0.6939, 0.468112
3237,   0.6939, 0.471749
3238,   0.6939, 0.475374
3239,   0.6939, 0.473666
3240,   0.6939, 0.479294
3241,   0.6939, 0.472361
3242,   0.6939, 0.471652
3243,   0.6939, 0.480836
3244,   0.6939, 0.486274
3245,   0.6939,  0.48397
3246,   0.6939, 0.483696
3247,   0.6939, 0.479051
3248,   0.6939, 0.474353
3249,   0.6939, 0.469779
3250,   0.6939, 0.467418
3251,   0.6939, 0.470365
3252,   0.6939, 0.469606
3253,   0.6939, 0.468666
3254,   0.6939, 0.466491
3255,   0.6939, 0.467019
3256,   0.6939, 0.468237
3257,   0.6939, 0.463926
3258,   0.6939, 0.471848
3259,   0.6939, 0.468472
3260,   0.6939, 0.468757
3261,   0.6939, 0.477652
3262,   0.6939, 0.481872
3263,   0.6939, 0.474854
3264,   0.6939, 0.478584
3265,   0.6939, 0.477834
3266,   0.6939, 0.480236
3267,   0.6939, 0.476526
3268,   0.6939, 0.472852
3269,   0.6939, 0.472232
3270,   0.6939, 0.472694
3271,   0.6939, 0.480294
3272,   0.6939, 0.479558
3273,   0.6939, 0.474052
3274,   0.6939, 0.474615
3275,   0.6939, 0.466468
3276,   0.6939, 0.466034
3277,   0.6939, 0.463092
3278,   0.6939,    0.465
3279,   0.6939, 0.468933
3280,   0.6939, 0.467601
3281,   0.6939, 0.465807
3282,   0.6939, 0.470416
3283,   0.6939, 0.467572
3284,   0.6939, 0.470047
3285,   0.6939, 0.476503
3286,   0.6939,  0.48035
3287,   0.6939, 0.483879
3288,   0.6939, 0.482184
3289,   0.6939, 0.485887
3290,   0.6939, 0.488988
3291,   0.6939, 0.482138
3292,   0.6939, 0.482706
3293,   0.6939, 0.483361
3294,   0.6939, 0.474612
3295,   0.6939, 0.467539
3296,   0.6939,  0.48195
3297,   0.6939, 0.480159
3298,   0.6939, 0.481205
3299,   0.6939, 0.482132
3300,   0.6939, 0.487823
3301,   0.6939, 0.481692
3302,   0.6939, 0.477705
3303,   0.6939, 0.478237
3304,   0.6939, 0.473083
3305,   0.6939, 0.467251
3306,   0.6939, 0.462319
3307,   0.6939,  0.46237
3308,   0.6939, 0.461581
3309,   0.6939, 0.466308
3310,   0.6939, 0.473895
3311,   0.6939, 0.469134
3312,   0.6939, 0.465539
3313,   0.6939, 0.467871
3314,   0.6939, 0.466426
3315,   0.6939, 0.468808
3316,   0.6939, 0.472122
3317,   0.6939, 0.476917
3318,   0.6939, 0.474088
3319,   0.6939, 0.475643
3320,   0.6939, 0.480805
3321,   0.6939, 0.480073
3322,   0.6939, 0.479628
3323,   0.6939,  0.47718
3324,   0.6939, 0.482302
3325,   0.6939, 0.474927
3326,   0.6939, 0.477324
3327,   0.6939, 0.474936
3328,   0.6939, 0.472058
3329,   0.6939, 0.472637
3330,   0.6939, 0.475507
3331,   0.6939, 0.469701
3332,   0.6939, 0.475745
3333,   0.6939, 0.481775
3334,   0.6939,  0.47612
3335,   0.6939, 0.475054
3336,   0.6939, 0.483952
3337,   0.6939,  0.48181
3338,   0.6939, 0.473298
3339,   0.6939, 0.472748
3340,   0.6939, 0.472748
3341,   0.6939, 0.470778
3342,   0.6939, 0.472761
3343,   0.6939, 0.472928
3344,   0.6939,  0.46676
3345,   0.6939,   0.4748
3346,   0.6939, 0.470761
3347,   0.6939, 0.467441
3348,   0.6939, 0.464541
3349,   0.6939, 0.464366
3350,   0.6939, 0.471382
3351,   0.6939, 0.475817
3352,   0.6939, 0.477783
3353,   0.6939, 0.479654
3354,   0.6939, 0.483494
3355,   0.6939,  0.48783
3356,   0.6939, 0.494229
3357,   0.6939, 0.490318
3358,   0.6939,  0.49032
3359,   0.6939, 0.493399
3360,   0.6939, 0.487361
3361,   0.6939, 0.483631
3362,   0.6939, 0.486187
3363,   0.6939,  0.48732
3364,   0.6953, 0.476701
3365,   0.6953, 0.478678
3366,   0.6953, 0.481187
3367,   0.6953,  0.48195
3368,   0.6953, 0.480788
3369,   0.6953, 0.467157
3370,   0.6953, 0.476551
3371,   0.6953, 0.478779
3372,   0.6953, 0.472364
3373,   0.6953, 0.473109
3374,   0.6953, 0.466866
3375,   0.6953, 0.470434
3376,   0.6953, 0.472184
3377,   0.6953,   0.4755
3378,   0.6953, 0.467603
3379,   0.6953, 0.467145
3380,   0.6953, 0.469161
3381,   0.6953, 0.462972
3382,   0.6953, 0.463178
3383,   0.6953, 0.465245
3384,   0.6953, 0.468558
3385,   0.6953, 0.472159
3386,   0.6953, 0.473987
3387,   0.6953, 0.474601
3388,   0.6953, 0.467151
3389,   0.6953, 0.469819
3390,   0.6953, 0.473199
3391,   0.6953, 0.466835
3392,   0.6953, 0.467144
3393,   0.6953, 0.474464
3394,   0.6953, 0.470136
3395,   0.6953, 0.468274
3396,   0.6953, 0.479362
3397,   0.6953,  0.48413
3398,   0.6953, 0.480035
3399,   0.6953, 0.483358
3400,   0.6953, 0.487691
3401,   0.6953, 0.486976
3402,   0.6953, 0.482262
3403,   0.6953, 0.474036
3404,   0.6953, 0.473544
3405,   0.6953, 0.477275
3406,   0.6953, 0.484735
3407,   0.6953, 0.478561
3408,   0.6953, 0.485235
3409,   0.6953, 0.490391
3410,   0.6953, 0.484796
3411,   0.6953, 0.475859
3412,   0.6953,  0.47804
3413,   0.6953, 0.473819
3414,   0.6953, 0.477203
3415,   0.6953, 0.478157
3416,   0.6953,  0.47922
3417,   0.6953, 0.481588
3418,   0.6953, 0.484436
3419,   0.6953, 0.478998
3420,   0.6953, 0.473155
3421,   0.6953, 0.466584
3422,   0.6953, 0.474059
3423,   0.6953, 0.463128
3424,   0.6953, 0.469847
3425,   0.6953, 0.464107
3426,   0.6953, 0.462741
3427,   0.6953, 0.466511
3428,   0.6953, 0.470109
3429,   0.6953, 0.471862
3430,   0.6953, 0.472229
3431,   0.6953, 0.472461
3432,   0.6953,  0.47352
3433,   0.6953, 0.470933
3434,   0.6953, 0.470004
3435,   0.6953, 0.471145
3436,   0.6953, 0.475962
3437,   0.6953, 0.478013
3438,   0.6953,  0.47782
3439,   0.6953, 0.476669
3440,   0.6953,  0.46872
3441,   0.6953, 0.469221
3442,   0.6953, 0.469008
3443,   0.6953, 0.477468
3444,   0.6953, 0.473738
3445,   0.6953,   0.4742
3446,   0.6953, 0.476163
3447,   0.6953, 0.475347
3448,   0.6953, 0.476747
3449,   0.6953, 0.487182
3450,   0.6953,  0.48407
3451,   0.6953, 0.485131
3452,   0.6953, 0.483657
3453,   0.6953, 0.480115
3454,   0.6953, 0.482608
3455,   0.6953, 0.477122
3456,   0.6953, 0.478401
3457,   0.6953, 0.484924
3458,   0.6953, 0.486353
3459,   0.6953, 0.483184
3460,   0.6953, 0.482794
3461,   0.6953, 0.473891
3462,   0.6953, 0.472553
3463,   0.6953,  0.47815
3464,   0.6953, 0.485754
3465,   0.6953, 0.483917
3466,   0.6953,  0.48652
3467,   0.6953, 0.472995
3468,   0.6953, 0.463578
3469,   0.6953, 0.466157
3470,   0.6953, 0.457576
3471,   0.6953, 0.465878
3472,   0.6953,  0.47316
3473,   0.6953, 0.479408
3474,   0.6953, 0.477391
3475,   0.6953, 0.482265
3476,   0.6953, 0.485758
3477,   0.6953, 0.481224
3478,   0.6953, 0.479757
3479,   0.6953, 0.480546
3480,   0.6953, 0.485754
3481,   0.6953, 0.486826
3482,   0.6953, 0.484878
3483,   0.6953, 0.474892
3484,   0.6953, 0.469143
3485,   0.6953, 0.466108
3486,   0.6953, 0.473383
3487,   0.6953,  0.47173
3488,   0.6953, 0.469456
3489,   0.6953, 0.470847
3490,   0.6953, 0.477825
3491,   0.6953,  0.48146
3492,   0.6953, 0.488553
3493,   0.6953, 0.483279
3494,   0.6953, 0.478106
3495,   0.6953, 0.475759
3496,   0.6953, 0.477381
3497,   0.6953, 0.478876
3498,   0.6953, 0.478272
3499,   0.6953, 0.475451
3500,   0.6953, 0.477349
3501,   0.6953, 0.476638
3502,   0.6953, 0.474645
3503,   0.6953, 0.473446
3504,   0.6953, 0.475999
3505,   0.6953, 0.474154
3506,   0.6953, 0.472551
3507,   0.6953, 0.474253
3508,   0.6953, 0.473232
3509,   0.6953, 0.481709
3510,   0.6953, 0.480987
3511,   0.6953,  0.48181
3512,   0.6953, 0.470556
3513,   0.6953, 0.465033
3514,   0.6953, 0.463386
3515,   0.6953, 0.466004
3516,   0.6953, 0.467554
3517,   0.6953,  0.46995
3518,   0.6953,  0.47031
3519,   0.6953, 0.462041
3520,   0.6953, 0.463223
3521,   0.6953,  0.46183
3522,   0.6953, 0.463582
3523,   0.6953, 0.460992
3524,   0.6953, 0.466855
3525,   0.6953, 0.470493
3526,   0.6953, 0.479866
3527,   0.6953, 0.478254
3528,   0.6953, 0.476374
3529,   0.6953, 0.476393
3530,   0.6953, 0.475711
3531,   0.6953, 0.475962
3532,   0.6953, 0.481643
3533,   0.6953, 0.485391
3534,   0.6953, 0.486999
3535,   0.6953, 0.483783
3536,   0.6953, 0.476056
3537,   0.6953, 0.471214
3538,   0.6953, 0.475615
3539,   0.6953, 0.477301
3540,   0.6953, 0.473053
3541,   0.6953, 0.468738
3542,   0.6953, 0.469036
3543,   0.6953, 0.474891
3544,   0.6953, 0.470436
3545,   0.6953, 0.473327
3546,   0.6953, 0.475578
3547,   0.6953,   0.4744
3548,   0.6953, 0.475383
3549,   0.6953, 0.480383
3550,   0.6953,  0.47491
3551,   0.6953,  0.47245
3552,   0.6953, 0.468206
3553,   0.6953,   0.4724
3554,   0.6953, 0.467857
3555,   0.6953, 0.469807
3556,   0.6953, 0.469243
3557,   0.6953, 0.473147
3558,   0.6953, 0.481357
3559,   0.6953, 0.480309
3560,   0.6953, 0.481046
3561,   0.6953, 0.474602
3562,   0.6962,   0.4723
3563,   0.6962, 0.464795
3564,   0.6962, 0.469693
3565,   0.6962, 0.467933
3566,   0.6962, 0.466606
3567,   0.6962,  0.47455
3568,   0.6962, 0.468383
3569,   0.6962, 0.465463
3570,   0.6962, 0.473939
3571,   0.6962, 0.470302
3572,   0.6962, 0.472082
3573,   0.6962,  0.47952
3574,   0.6962, 0.473325
3575,   0.6962, 0.466993
3576,   0.6962, 0.470179
3577,   0.6962, 0.471494
3578,   0.6962, 0.469997
3579,   0.6981, 0.469235
3580,   0.6981, 0.476881
3581,   0.6981, 0.470273
3582,   0.6981, 0.474795
3583,   0.6981, 0.474683
3584,   0.6981, 0.483543
3585,   0.6981, 0.482942
3586,   0.6993, 0.477259
3587,   0.6993, 0.477396
3588,   0.6993, 0.478903
3589,   0.6993, 0.479122
3590,   0.6993, 0.478574
3591,   0.6993, 0.480366
3592,   0.6993, 0.480895
3593,   0.6993, 0.477593
3594,   0.6993, 0.477319
3595,   0.6993, 0.479982
3596,   0.6993, 0.480083
3597,   0.6993, 0.483074
3598,   0.6993, 0.487203
3599,   0.6993, 0.477921
3600,   0.6993, 0.471806
3601,   0.6993, 0.472156
3602,   0.6993, 0.476216
3603,   0.6993, 0.476107
3604,   0.6993, 0.475217
3605,   0.6993, 0.473516
3606,   0.6993, 0.477131
3607,   0.6993, 0.478636
3608,   0.6993, 0.485815
3609,   0.6993, 0.472466
3610,   0.6993, 0.471443
3611,   0.6993, 0.470836
3612,   0.6993, 0.478294
3613,   0.6993, 0.489036
3614,   0.6993, 0.486833
3615,   0.6993, 0.480746
3616,   0.6993, 0.469498
3617,   0.6993, 0.464177
3618,   0.6993, 0.467189
3619,   0.6993, 0.469117
3620,   0.6993, 0.463087
3621,   0.6993, 0.464413
3622,   0.6993,  0.47382
3623,   0.6993, 0.472699
3624,   0.6993, 0.466199
3625,   0.6993,  0.46703
3626,   0.6993, 0.460054
3627,   0.6993, 0.474043
3628,   0.6993, 0.467968
3629,   0.6993,  0.47027
3630,   0.6993, 0.471064
3631,   0.6993, 0.468578
3632,   0.6993, 0.476199
3633,   0.6993, 0.477388
3634,   0.6993, 0.473438
3635,   0.6993, 0.475994
3636,   0.6993, 0.471602
3637,   0.6993, 0.460855
3638,   0.6993, 0.466987
3639,   0.6993, 0.468907
3640,   0.6993, 0.468039
3641,   0.6993, 0.465823
3642,   0.6993, 0.471022
3643,   0.6993,  0.47962
3644,   0.6993, 0.482626
3645,   0.6993, 0.470274
3646,   0.6993, 0.474261
3647,   0.6993, 0.473659
3648,   0.6993, 0.473137
3649,   0.6993, 0.466127
3650,   0.6993, 0.476556
3651,   0.6993, 0.470157
3652,   0.6993,  0.47407
3653,   0.6993, 0.466207
3654,   0.6993, 0.472527
3655,   0.6993,  0.47321
3656,   0.6993, 0.475622
3657,   0.6993, 0.476572
3658,   0.6993, 0.474385
3659,   0.6993, 0.477856
3660,   0.6993,  0.48379
3661,   0.6993, 0.477719
3662,   0.6993, 0.471675
3663,   0.6993, 0.469917
3664,   0.6993, 0.472672
3665,   0.6993, 0.475359
3666,   0.6993, 0.466843
3667,   0.6993, 0.470351
3668,   0.6993,   0.4628
3669,   0.6993,  0.47958
3670,   0.6993, 0.482579
3671,   0.6993, 0.470841
3672,   0.6993, 0.474954
3673,   0.6993, 0.456073
3674,   0.6993, 0.463103
3675,   0.6971, 0.468542
3676,   0.6971, 0.469804
3677,   0.6971, 0.474046
3678,   0.6971, 0.471223
3679,   0.6971, 0.466087
3680,   0.6971, 0.465601
3681,   0.6971, 0.471701
3682,   0.6971, 0.461104
3683,   0.6971, 0.460297
3684,   0.6971, 0.464316
3685,   0.6971, 0.470875
3686,   0.6971, 0.465324
3687,   0.6971, 0.466918
3688,   0.6971,  0.46104
3689,   0.6971, 0.467693
3690,   0.6971, 0.465176
3691,   0.6971, 0.460325
3692,   0.6971, 0.464799
3693,   0.6971, 0.476121
3694,   0.6971, 0.468771
3695,   0.6971,  0.48003
3696,   0.6971,  0.48166
3697,   0.6971, 0.477935
3698,   0.6971, 0.478466
3699,   0.6971, 0.481137
3700,   0.6971, 0.483149
3701,   0.6971, 0.474309
3702,   0.6971, 0.477624
3703,   0.6971,  0.47309
3704,   0.6971, 0.475041
3705,   0.6971, 0.482943
3706,   0.6971,  0.48031
3707,   0.6971, 0.475958
3708,   0.6971, 0.475166
3709,   0.6971, 0.478656
3710,   0.6971, 0.476197
3711,   0.6971, 0.470592
3712,   0.6971, 0.472523
3713,   0.6971, 0.471509
3714,   0.6971, 0.473739
3715,   0.6971, 0.475258
3716,   0.6971, 0.474754
3717,   0.6971, 0.472268
3718,   0.6971,  0.46987
3719,   0.6971, 0.477273
3720,   0.6971, 0.475513
3721,   0.6971,  0.47584
3722,   0.6971, 0.481621
3723,   0.6971, 0.484279
3724,   0.6971, 0.477254
3725,   0.6971, 0.473934
3726,   0.6971, 0.475089
3727,   0.6971, 0.473897
3728,   0.6971, 0.474324
3729,   0.6971, 0.465343
3730,   0.6971, 0.462061
3731,   0.6971, 0.468537
3732,   0.6971, 0.466368
3733,   0.6971, 0.466127
3734,   0.6971, 0.457144
3735,   0.6971,  0.47353
3736,   0.6971, 0.465177
3737,   0.6971, 0.468922
3738,   0.6971, 0.472881
3739,   0.6971,  0.48415
3740,   0.6971, 0.482392
3741,   0.6971, 0.481182
3742,   0.6971, 0.484432
3743,   0.6971, 0.483435
3744,   0.6971,  0.47534
3745,   0.6971, 0.463056
3746,   0.6971, 0.469999
3747,   0.6971, 0.466345
3748,   0.6971, 0.468239
3749,   0.6971, 0.471234
3750,   0.6971,  0.46465
3751,   0.6971, 0.460301
3752,   0.6971, 0.460441
3753,   0.6971, 0.465908
3754,   0.6971, 0.473116
3755,   0.6971, 0.467451
3756,   0.6971, 0.464737
3757,   0.6971, 0.459719
3758,   0.6971, 0.466664
3759,   0.6971, 0.470103
3760,   0.6971, 0.474775
3761,   0.6971, 0.468463
3762,   0.6971, 0.466362
3763,   0.6971, 0.464469
3764,   0.6971, 0.464648
3765,   0.6971, 0.468883
3766,   0.6971, 0.464051
3767,   0.6971,  0.46274
3768,   0.6971, 0.467174
3769,   0.6971, 0.468173
3770,   0.6971, 0.471071
3771,   0.6971, 0.470666
3772,   0.6971,  0.47592
3773,   0.6971, 0.479418
3774,   0.6971, 0.477898
3775,   0.6971, 0.476772
3776,   0.6971, 0.479176
3777,   0.6971, 0.474225
3778,   0.6971, 0.480087
3779,   0.6971, 0.477876
3780,   0.6971, 0.472775
3781,   0.6971, 0.475664
3782,   0.6971, 0.471545
3783,   0.6971, 0.470067
3784,   0.6971, 0.471908
3785,   0.6971, 0.482213
3786,   0.6971, 0.485879
3787,   0.6971, 0.478787
3788,   0.6971, 0.475767
3789,   0.6971, 0.471319
3790,   0.6971, 0.468124
3791,   0.6971, 0.468643
3792,   0.6971, 0.469047
3793,   0.6971,   0.4722
3794,   0.6971, 0.475307
3795,   0.6971, 0.479636
3796,   0.6971, 0.474724
3797,   0.6971,  0.48292
3798,   0.6971, 0.473852
3799,   0.6971, 0.472679
3800,   0.6971, 0.469002
3801,   0.6971, 0.466645
3802,   0.6971, 0.466071
3803,   0.6971,  0.46764
3804,   0.6971, 0.482087
3805,   0.6971, 0.480684
3806,   0.6971, 0.482116
3807,   0.6971, 0.472134
3808,   0.6971,  0.47014
3809,   0.6971, 0.465887
3810,   0.6971, 0.459409
3811,   0.6971,  0.46048
3812,   0.6971, 0.466184
3813,   0.6971, 0.470469
3814,   0.6971, 0.465047
3815,   0.6971, 0.462894
3816,   0.6971, 0.471052
3817,   0.6971, 0.472988
3818,   0.6971, 0.470089
3819,   0.6971,  0.45925
3820,   0.6971, 0.467295
3821,   0.6971,  0.46238
3822,   0.6982, 0.468492
3823,   0.6982, 0.471738
3824,   0.6982, 0.465652
3825,   0.6982, 0.468287
3826,   0.6982, 0.467276
3827,   0.6982, 0.467466
3828,   0.6982, 0.469371
3829,   0.6982, 0.471072
3830,   0.6982, 0.470263
3831,   0.6982, 0.471664
3832,   0.6982, 0.474686
3833,   0.6982, 0.473276
3834,   0.6982, 0.471395
3835,   0.6982, 0.468467
3836,   0.6982, 0.462897
3837,   0.6982, 0.464305
3838,   0.6982, 0.473711
3839,   0.6982, 0.471943
3840,   0.6982, 0.468094
3841,   0.6982, 0.474066
3842,   0.6982, 0.468472
3843,   0.6982, 0.466851
3844,   0.6982, 0.473064
3845,   0.6982, 0.471168
3846,   0.6982, 0.472559
3847,   0.6982, 0.477744
3848,   0.6982, 0.481339
3849,   0.6982, 0.480152
3850,   0.6982, 0.481153
3851,   0.6982, 0.485079
