gen, roulette_scalar1_onepoint_best, roulette_scalar1_onepoint_ave
3751,   0.6081, 0.426986
3752,   0.6081, 0.429832
3753,   0.6081, 0.432478
3754,   0.6081, 0.430313
3755,   0.6081, 0.416654
3756,   0.6081, 0.417035
3757,   0.6081, 0.415029
3758,   0.6081,  0.41716
3759,   0.6081, 0.420028
3760,   0.6081, 0.422931
3761,   0.6081, 0.420075
3762,   0.6081, 0.415862
3763,   0.6081, 0.420259
3764,   0.6081, 0.425469
3765,   0.6081, 0.428266
3766,   0.6081, 0.427478
3767,   0.6081, 0.418465
3768,   0.6081,  0.41043
3769,   0.6081, 0.416162
3770,   0.6081, 0.429161
3771,   0.6081, 0.428205
3772,   0.6081, 0.426062
3773,   0.6081, 0.429049
3774,   0.6081, 0.431693
3775,   0.6081, 0.434285
3776,   0.6081, 0.433049
3777,   0.6081, 0.425886
3778,   0.6081, 0.420069
3779,   0.6081, 0.419325
3780,   0.6081, 0.421673
3781,   0.6081, 0.418181
3782,   0.6081, 0.425602
3783,   0.6081, 0.420364
3784,   0.6081, 0.424051
3785,   0.6081, 0.421146
3786,   0.6081, 0.426838
3787,   0.6081, 0.418026
3788,   0.6081, 0.415289
3789,   0.6081, 0.417305
3790,   0.6081, 0.424011
3791,   0.6081, 0.419624
3792,   0.6081, 0.426882
3793,   0.6081, 0.417367
3794,   0.6081, 0.425937
3795,   0.6081, 0.420711
3796,   0.6081, 0.420442
3797,   0.6081, 0.413384
3798,   0.6081,  0.41749
3799,   0.6081, 0.416346
3800,   0.6081, 0.420277
3801,   0.6081, 0.427474
3802,   0.6081, 0.429983
3803,   0.6081, 0.422482
3804,   0.6081, 0.426058
3805,   0.6081, 0.424021
3806,   0.6081, 0.430102
3807,   0.6081, 0.427487
3808,   0.6081,  0.43101
3809,   0.6081, 0.426535
3810,   0.6081, 0.418598
3811,   0.6081,  0.42282
3812,   0.6081, 0.416734
3813,   0.6081, 0.416462
3814,   0.6081, 0.421979
3815,   0.6081, 0.418697
3816,   0.6081, 0.423303
3817,   0.6081, 0.422963
3818,   0.6081, 0.417118
3819,   0.6081, 0.416706
3820,   0.6081, 0.418155
3821,   0.6081, 0.419712
3822,   0.6081, 0.425844
3823,   0.6081, 0.423667
3824,   0.6081, 0.431225
3825,   0.6081,  0.43838
3826,   0.6081, 0.430415
3827,   0.6081, 0.431538
3828,   0.6081, 0.431814
3829,   0.6081, 0.431584
3830,   0.6081, 0.435324
3831,   0.6081, 0.436024
3832,   0.6081, 0.436135
3833,   0.6081, 0.425034
3834,   0.6081, 0.429098
3835,   0.6081, 0.426601
3836,   0.6081, 0.424999
3837,   0.6081, 0.430228
3838,   0.6081, 0.429156
3839,   0.6081,  0.43295
3840,   0.6081, 0.428397
3841,   0.6081, 0.418896
3842,   0.6081, 0.416321
3843,   0.6081, 0.420489
3844,   0.6081, 0.421501
3845,   0.6081, 0.417663
3846,   0.6081,  0.40855
3847,   0.6081, 0.412906
3848,   0.6081, 0.412251
3849,   0.6081,  0.41248
3850,   0.6081,  0.41803
3851,   0.6081, 0.420229
3852,   0.6081, 0.419071
3853,   0.6081, 0.420339
3854,   0.6081, 0.427283
3855,   0.6081,  0.42252
3856,   0.6081, 0.425819
3857,   0.6081, 0.422473
3858,   0.6081, 0.424899
3859,   0.6081, 0.425811
3860,   0.6081, 0.428693
3861,   0.6081, 0.432462
3862,   0.6081, 0.430561
3863,   0.6081, 0.431545
3864,   0.6081, 0.428735
3865,   0.6081, 0.426792
3866,   0.6081,  0.43027
3867,   0.6081, 0.421867
3868,   0.6081, 0.415637
3869,   0.6081, 0.417639
3870,   0.6081, 0.424951
3871,   0.6081, 0.426507
3872,   0.6081, 0.428692
3873,   0.6081, 0.429543
3874,   0.6081, 0.431779
3875,   0.6081, 0.427102
3876,   0.6081, 0.425375
3877,   0.6081, 0.426279
3878,   0.6081, 0.421605
3879,   0.6081, 0.424268
3880,   0.6081,  0.42401
3881,   0.6081, 0.428358
3882,   0.6081, 0.431865
3883,   0.6081, 0.426767
3884,   0.6081, 0.429435
3885,   0.6081, 0.426407
3886,   0.6081, 0.422597
3887,   0.6081, 0.414335
3888,   0.6081, 0.418489
3889,   0.6081, 0.413581
3890,   0.6081, 0.416258
3891,   0.6081, 0.428348
3892,   0.6081, 0.423085
3893,   0.6081, 0.421162
3894,   0.6081, 0.421428
3895,   0.6081, 0.417207
3896,   0.6081, 0.415177
3897,   0.6081,  0.41413
3898,   0.6081, 0.418148
3899,   0.6081, 0.419118
3900,   0.6081, 0.426984
3901,   0.6081, 0.425559
3902,   0.6081, 0.430198
3903,   0.6081, 0.426852
3904,   0.6081,  0.42562
3905,   0.6081, 0.421594
3906,   0.6081, 0.420805
3907,   0.6081, 0.418187
3908,   0.6081, 0.421451
3909,   0.6081, 0.416026
3910,   0.6081, 0.417356
3911,   0.6081, 0.419251
3912,   0.6081, 0.424252
3913,   0.6081,   0.4175
3914,   0.6081, 0.414517
3915,   0.6081, 0.421508
3916,   0.6081,  0.41285
3917,   0.6081,  0.41889
3918,   0.6081, 0.424961
3919,   0.6081, 0.423234
3920,   0.6081, 0.429348
3921,   0.6081, 0.421986
3922,   0.6081, 0.424917
3923,   0.6081, 0.420675
3924,   0.6081, 0.420444
3925,   0.6081, 0.425247
3926,   0.6081, 0.426562
3927,   0.6081, 0.424329
3928,   0.6081, 0.424888
3929,   0.6081, 0.421393
3930,   0.6081, 0.423957
3931,   0.6081, 0.423407
3932,   0.6081, 0.426412
3933,   0.6081, 0.422697
3934,   0.6081, 0.420238
3935,   0.6081, 0.417163
3936,   0.6081, 0.407646
3937,   0.6081, 0.408576
3938,   0.6081, 0.407183
3939,   0.6081,  0.41181
3940,   0.6081, 0.409426
3941,   0.6081, 0.412786
3942,   0.6081, 0.415665
3943,   0.6081, 0.413804
3944,   0.6081, 0.417462
3945,   0.6081, 0.415891
3946,   0.6081, 0.413747
3947,   0.6081, 0.414069
3948,   0.6081, 0.419997
3949,   0.6081, 0.418875
3950,   0.6081, 0.420186
3951,   0.6081, 0.425349
3952,   0.6081, 0.417798
3953,   0.6081, 0.420532
3954,   0.6081, 0.421688
3955,   0.6081, 0.419099
3956,   0.6081, 0.422576
3957,   0.6081, 0.423754
3958,   0.6081, 0.422178
3959,   0.6081, 0.424435
3960,   0.6081, 0.421832
3961,   0.6081, 0.425323
3962,   0.6081, 0.424842
3963,   0.6081,  0.42774
3964,   0.6081, 0.425086
3965,   0.6081, 0.427014
3966,   0.6081, 0.429597
3967,   0.6081, 0.427953
3968,   0.6081, 0.431943
3969,   0.6081, 0.432158
3970,   0.6081, 0.427122
3971,   0.6081, 0.425745
3972,   0.6081, 0.427406
3973,   0.6081, 0.431559
3974,   0.6081, 0.435184
3975,   0.6081, 0.423887
3976,   0.6081, 0.429439
3977,   0.6081, 0.416467
3978,   0.6081, 0.420253
3979,   0.6081, 0.410509
3980,   0.6081, 0.415087
3981,   0.6081, 0.415381
3982,   0.6081, 0.416312
3983,   0.6081, 0.412258
3984,   0.6081, 0.417657
3985,   0.6081, 0.417445
3986,   0.6081, 0.421336
3987,   0.6081, 0.420372
3988,   0.6081, 0.423988
3989,   0.6081, 0.420819
3990,   0.6081, 0.429673
3991,   0.6081, 0.428936
3992,   0.6081,   0.4262
3993,   0.6081, 0.425925
3994,   0.6081, 0.434191
3995,   0.6081, 0.438759
3996,   0.6081, 0.437161
3997,   0.6081, 0.433978
3998,   0.6081, 0.432927
3999,   0.6081, 0.427437
4000,   0.6081, 0.421961
