gen, ranking_scalar1_twopoint_best, ranking_scalar1_twopoint_ave
3736,   0.7617, 0.634034
3737,   0.7617, 0.638779
3738,   0.7617, 0.634447
3739,   0.7617, 0.626535
3740,   0.7617, 0.632262
3741,   0.7617, 0.628863
3742,   0.7617, 0.623339
3743,   0.7617, 0.629734
3744,   0.7617, 0.638318
3745,   0.7617, 0.644714
3746,   0.7708, 0.626715
3747,   0.7708,   0.6315
3748,   0.7708, 0.621659
3749,   0.7708, 0.637416
3750,   0.7708, 0.630716
3751,   0.7708, 0.627736
3752,   0.7708, 0.631865
3753,   0.7708, 0.630852
3754,   0.7708, 0.632106
3755,   0.7708, 0.632583
3756,   0.7708, 0.635051
3757,   0.7674, 0.636289
3758,   0.7674, 0.636185
3759,   0.7674, 0.623901
3760,   0.7674, 0.627963
3761,   0.7674, 0.633525
3762,   0.7674, 0.634686
3763,   0.7674, 0.634903
3764,   0.7674, 0.639934
3765,   0.7674,  0.64492
3766,   0.7674, 0.627883
3767,   0.7674, 0.634021
3768,   0.7674, 0.633523
3769,   0.7674, 0.633231
3770,   0.7674, 0.632857
3771,   0.7674, 0.632445
3772,   0.7674, 0.635946
3773,   0.7674, 0.634221
3774,   0.7674, 0.628819
3775,   0.7674, 0.637426
3776,   0.7674, 0.632239
3777,   0.7674, 0.630992
3778,   0.7674, 0.630615
3779,   0.7674, 0.630691
3780,   0.7674, 0.641226
3781,   0.7674, 0.635868
3782,   0.7674, 0.632653
3783,   0.7674, 0.638265
3784,   0.7674, 0.639925
3785,   0.7674, 0.641442
3786,   0.7674, 0.632313
3787,   0.7674, 0.630712
3788,   0.7674, 0.630919
3789,   0.7674, 0.636153
3790,   0.7674, 0.629616
3791,   0.7674, 0.639008
3792,   0.7674, 0.646384
3793,   0.7674, 0.652825
3794,   0.7674, 0.647616
3795,   0.7674, 0.633669
3796,   0.7674, 0.630868
3797,   0.7674, 0.640764
3798,   0.7674, 0.637822
3799,   0.7674, 0.639332
3800,   0.7674,  0.64158
3801,   0.7674, 0.641447
3802,   0.7674, 0.635098
3803,   0.7674, 0.625833
3804,   0.7674, 0.639803
3805,   0.7674,  0.63824
3806,   0.7639, 0.633138
3807,   0.7639, 0.640774
3808,   0.7639, 0.639081
3809,   0.7639, 0.637551
3810,   0.7639,  0.63366
3811,   0.7639, 0.638427
3812,   0.7639, 0.636428
3813,   0.7639,  0.64271
3814,   0.7639, 0.636252
3815,   0.7639, 0.641539
3816,   0.7639, 0.637688
3817,   0.7639, 0.632707
3818,   0.7639, 0.631682
3819,   0.7639, 0.635533
3820,   0.7639,  0.64085
3821,   0.7639, 0.641604
3822,   0.7639, 0.629933
3823,   0.7639, 0.637437
3824,   0.7639, 0.634127
3825,   0.7639,  0.63249
3826,   0.7639, 0.643433
3827,   0.7639, 0.638779
3828,   0.7639, 0.641978
3829,   0.7639, 0.641745
3830,   0.7639, 0.637802
3831,   0.7639, 0.636368
3832,   0.7639, 0.641167
3833,   0.7639, 0.636508
3834,   0.7639, 0.632023
3835,   0.7639, 0.636654
3836,   0.7639, 0.630579
3837,   0.7639, 0.634323
3838,   0.7639, 0.635307
3839,   0.7639,  0.63382
3840,   0.7639, 0.627583
3841,   0.7639,  0.62889
3842,   0.7639, 0.628268
3843,   0.7639, 0.634423
3844,   0.7639, 0.636379
3845,   0.7639, 0.636356
3846,   0.7639, 0.636773
3847,   0.7639, 0.637318
3848,   0.7639,  0.64397
3849,   0.7639, 0.643499
3850,   0.7639,  0.63374
3851,   0.7639, 0.636135
3852,   0.7639,  0.63435
3853,   0.7639, 0.638889
3854,   0.7639, 0.639608
3855,   0.7639,  0.63154
3856,   0.7639, 0.634659
3857,   0.7639, 0.636744
3858,   0.7639, 0.641451
3859,   0.7639, 0.642409
3860,   0.7639, 0.643053
3861,   0.7639, 0.653629
3862,   0.7639, 0.643463
3863,   0.7639, 0.635986
3864,   0.7639, 0.633521
3865,   0.7639, 0.629049
3866,   0.7639, 0.636026
3867,   0.7639, 0.639117
3868,   0.7639,  0.63845
3869,   0.7639, 0.639885
3870,   0.7639, 0.629445
3871,   0.7639, 0.633884
3872,   0.7639, 0.636527
3873,   0.7639, 0.634444
3874,   0.7639, 0.640246
3875,   0.7639, 0.640063
3876,   0.7639, 0.634025
3877,   0.7639, 0.647697
3878,   0.7639, 0.643638
3879,   0.7639, 0.648236
3880,   0.7639, 0.639285
3881,   0.7639, 0.627464
3882,   0.7639, 0.629804
3883,   0.7639,  0.63346
3884,   0.7639, 0.638166
3885,   0.7639, 0.630489
3886,   0.7639, 0.635743
3887,   0.7639, 0.633647
3888,   0.7639, 0.629304
3889,   0.7639,  0.64207
3890,   0.7639, 0.633538
3891,   0.7639, 0.648874
3892,   0.7639, 0.643944
3893,   0.7639, 0.637953
3894,   0.7639, 0.636051
3895,   0.7639, 0.637865
3896,   0.7639, 0.632886
3897,   0.7639, 0.634029
3898,   0.7639, 0.627782
3899,   0.7639, 0.631538
3900,   0.7639, 0.637391
3901,   0.7639, 0.633911
3902,   0.7639, 0.636345
3903,   0.7639,   0.6382
3904,   0.7662, 0.630925
3905,   0.7662, 0.626981
3906,   0.7662, 0.630696
3907,   0.7662, 0.632557
3908,   0.7662,   0.6354
3909,   0.7662, 0.640358
3910,   0.7662, 0.642588
3911,   0.7662, 0.644347
3912,   0.7662, 0.645985
3913,   0.7662, 0.640028
3914,   0.7662, 0.638406
3915,   0.7662, 0.637882
3916,   0.7662, 0.636096
3917,   0.7662,  0.63751
3918,   0.7662, 0.633073
3919,   0.7662,  0.63436
3920,   0.7662, 0.635942
3921,   0.7662, 0.636159
3922,   0.7662, 0.635144
3923,   0.7662, 0.634912
3924,   0.7662, 0.631783
3925,   0.7665, 0.635435
3926,   0.7665, 0.635281
3927,   0.7665, 0.634389
3928,   0.7665, 0.634452
3929,   0.7665, 0.638705
3930,   0.7665, 0.633308
3931,   0.7665, 0.626224
3932,   0.7665, 0.638066
3933,   0.7665, 0.634888
3934,   0.7665, 0.637248
3935,   0.7665, 0.629574
3936,   0.7665, 0.645688
3937,   0.7665, 0.643138
3938,   0.7665, 0.638258
3939,   0.7665, 0.630202
3940,   0.7665, 0.636709
3941,   0.7665, 0.643767
3942,   0.7665, 0.647121
3943,   0.7665, 0.636383
3944,   0.7665, 0.640947
3945,   0.7665, 0.643933
3946,   0.7665, 0.640444
3947,   0.7665, 0.625217
3948,   0.7665, 0.630452
3949,   0.7665, 0.627796
3950,   0.7665, 0.640175
3951,   0.7665, 0.628009
3952,   0.7665, 0.632163
3953,   0.7665, 0.637414
3954,   0.7665, 0.627662
3955,   0.7665, 0.635198
3956,   0.7665, 0.631153
3957,   0.7665, 0.634991
3958,   0.7665, 0.642394
3959,   0.7689, 0.649184
3960,   0.7689, 0.637921
3961,   0.7689,  0.63975
3962,   0.7689,  0.63636
3963,   0.7689, 0.637963
3964,   0.7689,  0.64582
3965,   0.7689,  0.63896
3966,   0.7689, 0.643112
3967,   0.7689, 0.642466
3968,   0.7689, 0.633768
3969,   0.7689, 0.635985
3970,   0.7689, 0.634095
3971,   0.7689, 0.642615
3972,   0.7689, 0.627785
3973,   0.7689, 0.635282
3974,   0.7689, 0.637308
3975,   0.7689,   0.6438
3976,   0.7689,  0.64402
3977,   0.7689, 0.642599
3978,   0.7689, 0.645629
3979,   0.7689, 0.646367
3980,   0.7689, 0.643515
3981,   0.7689, 0.643134
3982,   0.7689, 0.647094
3983,   0.7689, 0.638577
3984,   0.7689, 0.644263
3985,   0.7689, 0.642615
3986,   0.7689, 0.642831
3987,   0.7689, 0.641081
3988,   0.7689, 0.640804
3989,   0.7689, 0.636101
3990,   0.7689, 0.644239
3991,   0.7689, 0.646976
3992,   0.7689, 0.636607
3993,   0.7689, 0.631234
3994,   0.7689, 0.632508
3995,   0.7689, 0.636777
3996,   0.7689, 0.630109
3997,   0.7689, 0.640094
3998,   0.7689, 0.647303
3999,   0.7689, 0.648894
4000,   0.7689, 0.644486
