gen, ranking_scalar1_uniform_best, ranking_scalar1_uniform_ave
3722,   0.7705, 0.669868
3723,   0.7705, 0.672571
3724,   0.7705, 0.672037
3725,   0.7705, 0.672905
3726,   0.7705,  0.67442
3727,   0.7705, 0.664621
3728,   0.7705, 0.667171
3729,   0.7705, 0.670168
3730,   0.7705, 0.664515
3731,   0.7705, 0.660794
3732,   0.7705, 0.665627
3733,   0.7705, 0.663395
3734,   0.7705, 0.662004
3735,   0.7705, 0.666905
3736,   0.7705, 0.665925
3737,   0.7705, 0.659145
3738,   0.7705, 0.668097
3739,   0.7705, 0.663184
3740,   0.7705, 0.668267
3741,   0.7705, 0.661906
3742,   0.7705, 0.664597
3743,   0.7705, 0.660078
3744,   0.7705, 0.664777
3745,   0.7705, 0.664971
3746,   0.7705,  0.66776
3747,   0.7705, 0.667949
3748,   0.7705, 0.667031
3749,   0.7705, 0.661516
3750,   0.7705, 0.664183
3751,   0.7705, 0.658477
3752,   0.7705, 0.664788
3753,   0.7705, 0.668812
3754,   0.7705, 0.666659
3755,   0.7705, 0.670326
3756,   0.7705, 0.666399
3757,   0.7705, 0.662603
3758,   0.7705,  0.66613
3759,   0.7705,  0.66551
3760,   0.7705, 0.668719
3761,   0.7705, 0.666596
3762,   0.7705, 0.662289
3763,   0.7705, 0.662597
3764,   0.7705, 0.665573
3765,   0.7705, 0.663986
3766,   0.7705, 0.659327
3767,   0.7705, 0.661886
3768,   0.7705, 0.662183
3769,   0.7705, 0.659777
3770,   0.7705, 0.667758
3771,   0.7705, 0.664491
3772,   0.7705, 0.666745
3773,   0.7705, 0.670548
3774,   0.7705, 0.668127
3775,   0.7705, 0.672123
3776,   0.7705, 0.674387
3777,   0.7705, 0.670292
3778,   0.7705,  0.67301
3779,   0.7705, 0.672284
3780,   0.7705, 0.671737
3781,   0.7705,  0.67004
3782,   0.7705, 0.664504
3783,   0.7705, 0.662596
3784,   0.7705, 0.672133
3785,   0.7705,  0.66694
3786,   0.7705,  0.66382
3787,   0.7705, 0.665668
3788,   0.7705, 0.664512
3789,   0.7705, 0.666813
3790,   0.7705, 0.671284
3791,   0.7705, 0.670015
3792,   0.7705, 0.670963
3793,   0.7705, 0.659467
3794,   0.7705, 0.661292
3795,   0.7705, 0.661732
3796,   0.7705, 0.669285
3797,   0.7705, 0.664371
3798,   0.7705, 0.670468
3799,   0.7705,   0.6683
3800,   0.7705, 0.671702
3801,   0.7705, 0.668562
3802,   0.7705, 0.671351
3803,   0.7705, 0.668687
3804,   0.7705, 0.664475
3805,   0.7705, 0.663062
3806,   0.7705, 0.662768
3807,   0.7705, 0.671289
3808,   0.7705, 0.662283
3809,   0.7705,  0.66939
3810,   0.7705, 0.668688
3811,   0.7705, 0.661887
3812,   0.7705, 0.662787
3813,   0.7705, 0.664763
3814,   0.7705, 0.661407
3815,   0.7705, 0.659203
3816,   0.7705, 0.660818
3817,   0.7705, 0.664173
3818,   0.7844, 0.666871
3819,   0.7844, 0.676731
3820,   0.7844, 0.670133
3821,   0.7844, 0.670169
3822,   0.7844, 0.670496
3823,   0.7844, 0.662757
3824,   0.7844, 0.670623
3825,   0.7844, 0.669528
3826,   0.7844, 0.669212
3827,   0.7844, 0.669903
3828,   0.7844, 0.676615
3829,   0.7844, 0.669997
3830,   0.7844, 0.664233
3831,   0.7844, 0.674474
3832,   0.7844, 0.672572
3833,   0.7844, 0.674398
3834,   0.7844,  0.66253
3835,   0.7844, 0.665197
3836,   0.7844, 0.666248
3837,   0.7844, 0.673488
3838,   0.7844, 0.671511
3839,   0.7844, 0.666735
3840,   0.7844, 0.666149
3841,   0.7844, 0.676417
3842,   0.7844, 0.673726
3843,   0.7844, 0.674941
3844,   0.7844, 0.669046
3845,   0.7844, 0.677023
3846,   0.7844, 0.665465
3847,   0.7844, 0.668397
3848,   0.7844, 0.667796
3849,   0.7844, 0.663939
3850,   0.7844, 0.664001
3851,   0.7844, 0.667627
3852,   0.7844,  0.66792
3853,   0.7844, 0.665474
3854,   0.7844, 0.658287
3855,   0.7844, 0.661996
3856,   0.7844, 0.657423
3857,   0.7844,  0.66096
3858,   0.7844, 0.669357
3859,   0.7844, 0.675043
3860,   0.7844, 0.668827
3861,   0.7844, 0.670084
3862,   0.7844, 0.670304
3863,   0.7844, 0.671607
3864,   0.7844, 0.674105
3865,   0.7844, 0.666323
3866,   0.7844,  0.66793
3867,   0.7844, 0.674786
3868,   0.7844, 0.663596
3869,   0.7844, 0.667324
3870,   0.7844, 0.672019
3871,   0.7844, 0.666726
3872,   0.7844,  0.66432
3873,   0.7844, 0.668722
3874,   0.7844, 0.667968
3875,   0.7844, 0.664243
3876,   0.7844,  0.66393
3877,   0.7844, 0.669861
3878,   0.7844, 0.670124
3879,   0.7844, 0.670339
3880,   0.7844, 0.667759
3881,   0.7844, 0.668196
3882,   0.7844,  0.67177
3883,   0.7844, 0.674197
3884,   0.7844, 0.675044
3885,   0.7844, 0.664832
3886,   0.7844, 0.667876
3887,   0.7844, 0.666255
3888,   0.7844, 0.672313
3889,   0.7844, 0.665404
3890,   0.7844, 0.666956
3891,   0.7844, 0.662005
3892,   0.7844, 0.668782
3893,   0.7844, 0.670838
3894,   0.7844, 0.668244
3895,   0.7844, 0.669793
3896,   0.7844, 0.667161
3897,   0.7844, 0.662965
3898,   0.7844,  0.66573
3899,   0.7844, 0.669474
3900,   0.7844, 0.663862
3901,   0.7844, 0.668344
3902,   0.7844,  0.66903
3903,   0.7844, 0.668007
3904,   0.7844,  0.67284
3905,   0.7844, 0.667034
3906,   0.7844, 0.672026
3907,   0.7844, 0.667293
3908,   0.7844, 0.663913
3909,   0.7844, 0.667802
3910,   0.7844, 0.659627
3911,   0.7844, 0.666857
3912,   0.7844, 0.674001
3913,   0.7844, 0.665483
3914,   0.7844, 0.669522
3915,   0.7844, 0.669101
3916,   0.7844, 0.667467
3917,   0.7844, 0.670425
3918,   0.7844, 0.668671
3919,   0.7844, 0.664957
3920,   0.7844, 0.666224
3921,   0.7844, 0.668821
3922,   0.7844, 0.670882
3923,   0.7844, 0.667232
3924,   0.7844, 0.668991
3925,   0.7844, 0.673621
3926,   0.7844, 0.669961
3927,   0.7844, 0.664859
3928,   0.7844, 0.664317
3929,   0.7844, 0.655288
3930,   0.7844, 0.659199
3931,   0.7844,  0.66544
3932,   0.7844, 0.664748
3933,   0.7844, 0.666235
3934,   0.7844, 0.667388
3935,   0.7844, 0.667035
3936,   0.7844, 0.670821
3937,   0.7844, 0.673122
3938,   0.7844, 0.671859
3939,   0.7844, 0.666368
3940,   0.7844, 0.667063
3941,   0.7844, 0.663378
3942,   0.7844, 0.662367
3943,   0.7844, 0.669855
3944,   0.7844,  0.66782
3945,   0.7844, 0.675844
3946,   0.7844, 0.671959
3947,   0.7844,  0.67104
3948,   0.7844, 0.674483
3949,   0.7844, 0.674018
3950,   0.7844, 0.675743
3951,   0.7844, 0.677162
3952,   0.7844,  0.67391
3953,   0.7844, 0.678523
3954,   0.7844, 0.670932
3955,   0.7844, 0.674016
3956,   0.7844, 0.664311
3957,   0.7844, 0.670623
3958,   0.7844, 0.670364
3959,   0.7844, 0.668081
3960,   0.7844, 0.667931
3961,   0.7844, 0.673608
3962,   0.7844,   0.6718
3963,   0.7844, 0.667816
3964,   0.7844, 0.673905
3965,   0.7844, 0.678365
3966,   0.7844, 0.673452
3967,   0.7844, 0.670323
3968,   0.7844, 0.673366
3969,   0.7844, 0.673485
3970,   0.7844, 0.669918
3971,   0.7844, 0.669989
3972,   0.7844, 0.673308
3973,   0.7844, 0.661882
3974,   0.7844, 0.664567
3975,   0.7844, 0.666959
3976,   0.7844, 0.666687
3977,   0.7844, 0.668483
3978,   0.7844, 0.668118
3979,   0.7844, 0.662854
3980,   0.7844,  0.66231
3981,   0.7844, 0.663798
3982,   0.7844, 0.664681
3983,   0.7844, 0.667579
3984,   0.7844, 0.664989
3985,   0.7844, 0.659444
3986,   0.7844, 0.662084
3987,   0.7844, 0.666281
3988,   0.7844, 0.673604
3989,   0.7844, 0.669161
3990,   0.7844, 0.670754
3991,   0.7844, 0.674948
3992,    0.789, 0.662812
3993,    0.789, 0.668591
3994,    0.789, 0.666825
3995,    0.789, 0.670659
3996,    0.789, 0.666574
3997,   0.7853, 0.675812
3998,   0.7853, 0.665004
3999,   0.7853, 0.668425
4000,   0.7853, 0.666595
