gen, ranking_scalar3_onepoint_best, ranking_scalar3_onepoint_ave
   1,   0.2261, 0.100111
   2,   0.2261, 0.105858
   3,   0.2577, 0.123584
   4,   0.2577, 0.133947
   5,   0.2577, 0.142969
   6,   0.2577, 0.151942
   7,   0.2871, 0.156445
   8,   0.2871, 0.171081
   9,   0.2871, 0.189066
  10,   0.2966, 0.201416
  11,   0.2981, 0.218083
  12,   0.3012, 0.231639
  13,   0.3077,  0.24259
  14,   0.3136,  0.24478
  15,   0.3259, 0.249514
  16,   0.3259, 0.254831
  17,   0.3421, 0.259358
  18,   0.3421, 0.263072
  19,    0.343, 0.261136
  20,   0.3461, 0.261176
  21,   0.3565, 0.265139
  22,   0.3618, 0.271596
  23,   0.3758, 0.276653
  24,   0.3788, 0.283893
  25,   0.3966, 0.292591
  26,   0.3966, 0.293301
  27,   0.4013, 0.305686
  28,   0.4069,  0.29826
  29,   0.4246, 0.305715
  30,   0.4288, 0.309607
  31,   0.4445, 0.316956
  32,   0.4445, 0.328632
  33,   0.4448, 0.332482
  34,   0.4517, 0.349631
  35,   0.4513, 0.345201
  36,    0.469, 0.357117
  37,    0.469, 0.357516
  38,   0.4696, 0.365512
  39,   0.4724, 0.365483
  40,   0.4742, 0.374354
  41,    0.477, 0.382937
  42,    0.479, 0.392651
  43,   0.4815, 0.404365
  44,   0.4815, 0.403763
  45,   0.4904, 0.398724
  46,   0.4974, 0.402925
  47,   0.4974, 0.411481
  48,   0.4974, 0.415275
  49,   0.5086, 0.409612
  50,   0.5086, 0.417286
  51,   0.5173, 0.418197
  52,   0.5173, 0.421095
  53,   0.5166, 0.427091
  54,   0.5166, 0.432285
  55,   0.5224, 0.437699
  56,   0.5224,   0.4435
  57,   0.5224, 0.449418
  58,   0.5337, 0.456179
  59,   0.5337, 0.455164
  60,   0.5382, 0.446159
  61,   0.5382, 0.452724
  62,   0.5393, 0.455866
  63,   0.5403, 0.465185
  64,   0.5455, 0.461409
  65,   0.5455, 0.470938
  66,   0.5455, 0.467043
  67,   0.5446,  0.46933
  68,   0.5453, 0.462845
  69,   0.5469, 0.471615
  70,   0.5469,   0.4804
  71,   0.5524, 0.477327
  72,   0.5524, 0.471041
  73,   0.5561, 0.475349
  74,   0.5561, 0.483115
  75,   0.5606, 0.481591
  76,   0.5606, 0.480349
  77,   0.5627, 0.479308
  78,   0.5627, 0.480739
  79,   0.5646,  0.48093
  80,   0.5642, 0.492732
  81,   0.5642, 0.491649
  82,   0.5687,  0.49426
  83,   0.5654, 0.486412
  84,   0.5709,  0.48833
  85,   0.5675, 0.483308
  86,   0.5722, 0.490826
  87,   0.5722, 0.493751
  88,   0.5722, 0.490629
  89,   0.5722, 0.494847
  90,   0.5732, 0.484854
  91,   0.5732, 0.495777
  92,   0.5732, 0.499221
  93,   0.5742, 0.490893
  94,   0.5742, 0.493214
  95,   0.5742, 0.498857
  96,   0.5763, 0.496637
  97,   0.5763, 0.492021
  98,    0.582, 0.485424
  99,    0.582, 0.495129
 100,    0.582, 0.490479
 101,    0.582, 0.499035
 102,    0.582, 0.501879
 103,    0.582, 0.499306
 104,   0.5819, 0.503779
 105,   0.5819, 0.501836
 106,   0.5819, 0.503319
 107,   0.5819, 0.504489
 108,   0.5834, 0.506958
 109,   0.5826, 0.514222
 110,   0.5874, 0.514234
 111,   0.5874, 0.514463
 112,   0.5874, 0.505945
 113,   0.5874, 0.509637
 114,   0.5885, 0.511299
 115,   0.5885, 0.509284
 116,   0.5923, 0.516012
 117,   0.5923, 0.508438
 118,   0.5965, 0.504561
 119,   0.5965,   0.5116
 120,   0.6027, 0.516294
 121,   0.6043, 0.517851
 122,   0.6134, 0.512749
 123,   0.6159, 0.519684
 124,   0.6159, 0.521484
 125,   0.6214, 0.523931
 126,   0.6244, 0.522199
 127,   0.6265, 0.526353
 128,   0.6377, 0.538491
 129,   0.6377,  0.54362
 130,   0.6377, 0.543758
 131,   0.6377, 0.547833
 132,   0.6393, 0.549526
 133,   0.6456, 0.554009
 134,   0.6456, 0.562851
 135,   0.6456, 0.561001
 136,   0.6462, 0.556521
 137,   0.6454, 0.555936
 138,   0.6454, 0.556036
 139,    0.652, 0.562045
 140,    0.652, 0.556962
 141,   0.6539, 0.563846
 142,   0.6539,   0.5615
 143,   0.6539, 0.563666
 144,   0.6542, 0.564691
 145,   0.6542, 0.569224
 146,   0.6537, 0.569579
 147,    0.656, 0.564674
 148,    0.656, 0.561755
 149,    0.656, 0.568716
 150,    0.656, 0.567347
 151,   0.6572, 0.561719
 152,   0.6577, 0.564308
 153,   0.6602, 0.575258
 154,   0.6602, 0.578229
 155,   0.6581, 0.573307
 156,   0.6587, 0.573995
 157,   0.6605, 0.567347
 158,   0.6605, 0.571751
 159,   0.6648, 0.566222
 160,   0.6648, 0.571998
 161,   0.6648, 0.570144
 162,   0.6648, 0.574542
 163,   0.6648, 0.576081
 164,   0.6665, 0.577933
 165,   0.6681, 0.575482
 166,   0.6681, 0.582086
 167,   0.6681, 0.585227
 168,   0.6681, 0.580002
 169,   0.6704, 0.584596
 170,   0.6751, 0.589539
 171,   0.6751, 0.581141
 172,   0.6751, 0.581559
 173,   0.6752, 0.574555
 174,   0.6752, 0.576971
 175,   0.6752, 0.579026
 176,   0.6752, 0.580887
 177,   0.6752, 0.585976
 178,   0.6752, 0.581259
 179,   0.6752, 0.577069
 180,   0.6789, 0.574735
 181,   0.6789, 0.577237
 182,   0.6789, 0.580726
 183,   0.6786, 0.588408
 184,   0.6786, 0.582476
 185,   0.6797,  0.58251
 186,   0.6797, 0.580595
 187,   0.6812, 0.587419
 188,   0.6844, 0.581231
 189,   0.6855, 0.584223
 190,    0.687,  0.59397
 191,    0.687, 0.588253
 192,    0.687, 0.592845
 193,   0.6888, 0.587201
 194,   0.6867, 0.597787
 195,    0.693, 0.594585
 196,    0.693, 0.594165
 197,   0.6952,   0.5956
 198,   0.6952, 0.596843
 199,   0.6952, 0.593436
 200,   0.6963,  0.59238
 201,   0.6991, 0.598697
 202,   0.7046, 0.600349
 203,   0.7046, 0.603433
 204,   0.7046, 0.602564
 205,   0.7046, 0.604646
 206,   0.7097, 0.602785
 207,   0.7077, 0.596985
 208,   0.7118, 0.615727
 209,   0.7118, 0.608851
 210,   0.7118, 0.612625
 211,   0.7118, 0.614246
 212,   0.7122, 0.615415
 213,   0.7122, 0.612369
 214,   0.7122, 0.617887
 215,   0.7122, 0.616601
 216,   0.7122, 0.622713
 217,   0.7138, 0.614903
 218,   0.7157, 0.616592
 219,   0.7157,  0.61635
 220,   0.7157, 0.619243
 221,   0.7183, 0.616361
 222,   0.7206, 0.631775
 223,   0.7206, 0.623816
 224,   0.7209, 0.619923
 225,   0.7197, 0.617654
 226,   0.7197, 0.621481
 227,   0.7197, 0.616066
 228,   0.7226, 0.614451
 229,   0.7226, 0.620033
 230,   0.7242, 0.617439
 231,   0.7242, 0.633879
 232,   0.7243, 0.630499
 233,   0.7243, 0.627951
 234,   0.7242, 0.629259
 235,   0.7275, 0.636816
 236,   0.7275, 0.637436
 237,   0.7303, 0.631464
 238,   0.7303, 0.628797
 239,   0.7294,  0.62727
 240,   0.7304, 0.623296
 241,   0.7304, 0.629568
 242,   0.7304,  0.62871
 243,   0.7318, 0.624982
 244,   0.7318,  0.62943
 245,   0.7338, 0.631527
 246,   0.7338, 0.629677
 247,   0.7347, 0.636194
 248,   0.7347,  0.64926
 249,   0.7347, 0.647005
 250,   0.7347, 0.645001
 251,   0.7341, 0.638059
 252,   0.7341, 0.632785
 253,   0.7341,  0.63565
 254,   0.7368, 0.641639
 255,   0.7368, 0.640415
 256,    0.736, 0.628968
 257,    0.736, 0.641437
 258,   0.7392, 0.641091
 259,   0.7392, 0.640791
 260,   0.7395, 0.643571
 261,   0.7395, 0.642592
 262,   0.7432, 0.639032
 263,   0.7432, 0.644336
 264,   0.7432, 0.643621
 265,   0.7433, 0.638085
 266,   0.7433, 0.638872
 267,   0.7442, 0.637267
 268,   0.7442, 0.643291
 269,   0.7442, 0.653182
 270,   0.7442, 0.642292
 271,   0.7442, 0.644045
 272,   0.7446, 0.647967
 273,   0.7446, 0.651359
 274,   0.7446, 0.647882
 275,   0.7446, 0.643614
 276,   0.7446, 0.652375
 277,   0.7424, 0.654436
 278,   0.7424, 0.649242
 279,   0.7424, 0.639705
 280,   0.7424,  0.64026
 281,   0.7436, 0.648642
 282,   0.7436, 0.648458
 283,   0.7436, 0.644477
 284,   0.7436, 0.644517
 285,   0.7436, 0.643642
 286,   0.7436, 0.643442
 287,   0.7441, 0.644719
 288,   0.7441, 0.646794
 289,   0.7441, 0.657338
 290,   0.7447, 0.652476
 291,   0.7478, 0.645768
 292,   0.7478, 0.642746
 293,   0.7478, 0.646107
 294,   0.7478, 0.646075
 295,   0.7478, 0.647823
 296,   0.7478, 0.646868
 297,   0.7478, 0.650434
 298,   0.7481, 0.649764
 299,   0.7481, 0.650615
 300,   0.7482, 0.649787
 301,   0.7482, 0.654321
 302,   0.7482, 0.659437
 303,   0.7488, 0.653125
 304,   0.7488,  0.65615
 305,   0.7502, 0.656837
 306,   0.7502,  0.65523
 307,   0.7502, 0.656464
 308,   0.7502, 0.651109
 309,   0.7505, 0.651923
 310,   0.7505, 0.662487
 311,   0.7505, 0.660464
 312,   0.7505, 0.659825
 313,   0.7505, 0.658543
 314,   0.7505, 0.659105
 315,   0.7505, 0.647639
 316,   0.7505, 0.652935
 317,   0.7505, 0.652584
 318,   0.7505, 0.649764
 319,   0.7505, 0.648655
 320,   0.7505, 0.658569
 321,   0.7505, 0.653715
 322,   0.7503, 0.653984
 323,   0.7503, 0.660246
 324,   0.7525, 0.659283
 325,   0.7525,  0.65477
 326,   0.7525,  0.65188
 327,   0.7525, 0.646122
 328,   0.7525, 0.648394
 329,   0.7525, 0.653738
 330,   0.7525, 0.656757
 331,   0.7525, 0.658685
 332,   0.7524, 0.656328
 333,   0.7524, 0.659047
 334,   0.7524, 0.663548
 335,   0.7524, 0.659839
 336,   0.7525, 0.657092
 337,   0.7525, 0.646686
 338,   0.7525, 0.659739
 339,   0.7525, 0.662054
 340,   0.7525,  0.65459
 341,   0.7525, 0.647184
 342,   0.7542, 0.649109
 343,   0.7542, 0.654455
 344,   0.7542, 0.660196
 345,    0.754,   0.6547
 346,    0.754,  0.65364
 347,    0.754, 0.657422
 348,    0.754, 0.655856
 349,   0.7552, 0.655186
 350,   0.7552, 0.659172
 351,   0.7552, 0.660491
 352,   0.7552, 0.665853
 353,   0.7552, 0.657847
 354,   0.7612, 0.660383
 355,   0.7612, 0.652641
 356,   0.7612, 0.659373
 357,   0.7612, 0.658251
 358,   0.7612, 0.655913
 359,   0.7612, 0.660179
 360,   0.7612, 0.655317
 361,   0.7612, 0.656685
 362,   0.7612, 0.653818
 363,   0.7612, 0.662753
 364,   0.7612, 0.650621
 365,    0.761, 0.664337
 366,    0.761, 0.660371
 367,    0.761, 0.655445
 368,    0.761, 0.662186
 369,    0.761,  0.65774
 370,    0.761,   0.6573
 371,    0.761, 0.664452
 372,   0.7616, 0.658299
 373,   0.7616,  0.66387
 374,   0.7616, 0.653076
 375,   0.7616, 0.658577
 376,   0.7616, 0.656896
 377,    0.762, 0.664088
 378,    0.761, 0.656395
 379,    0.761,  0.66066
 380,    0.761, 0.662098
 381,    0.761, 0.664924
 382,    0.761, 0.661332
 383,    0.761,  0.65555
 384,   0.7613, 0.655191
 385,   0.7608, 0.657079
 386,   0.7608, 0.654626
 387,   0.7608, 0.657405
 388,   0.7608, 0.653549
 389,   0.7608, 0.659082
 390,   0.7608, 0.652821
 391,   0.7617, 0.652609
 392,   0.7617,  0.66116
 393,   0.7613, 0.658689
 394,   0.7613, 0.657175
 395,   0.7612, 0.651186
 396,   0.7612, 0.656791
 397,   0.7612, 0.659622
 398,   0.7612,  0.65019
 399,   0.7612, 0.653699
 400,   0.7612, 0.672946
 401,   0.7612, 0.658411
 402,   0.7612, 0.662339
 403,   0.7609, 0.651299
 404,   0.7616, 0.658606
 405,   0.7616, 0.648014
 406,   0.7616,  0.65469
 407,   0.7616, 0.658067
 408,   0.7611, 0.656102
 409,   0.7611, 0.653054
 410,   0.7611, 0.651742
 411,   0.7611, 0.657014
 412,   0.7607, 0.667646
 413,   0.7607, 0.672891
 414,    0.762, 0.663825
 415,    0.762, 0.664418
 416,   0.7631, 0.666522
 417,   0.7631,  0.66055
 418,   0.7631, 0.651876
 419,   0.7631,   0.6493
 420,   0.7631, 0.643239
 421,   0.7631, 0.655244
 422,   0.7631, 0.646358
 423,   0.7631, 0.636245
 424,   0.7631, 0.647795
 425,   0.7631, 0.647458
 426,   0.7631, 0.659909
 427,   0.7631,  0.65362
 428,   0.7624, 0.652463
 429,   0.7624, 0.645058
 430,   0.7624, 0.661369
 431,   0.7636, 0.667623
 432,   0.7636, 0.661738
 433,   0.7636, 0.660057
 434,    0.765, 0.661981
 435,    0.765, 0.661514
 436,    0.765, 0.651965
 437,    0.765, 0.655339
 438,    0.765, 0.660864
 439,    0.765, 0.658343
 440,   0.7653,   0.6545
