gen, ranking_scalar1_onepoint_best, ranking_scalar1_onepoint_ave
3745,   0.7741, 0.654683
3746,   0.7741,  0.64883
3747,   0.7741, 0.651691
3748,   0.7741, 0.647808
3749,   0.7741, 0.655804
3750,   0.7741, 0.660017
3751,   0.7741, 0.657085
3752,   0.7741, 0.655108
3753,   0.7741, 0.646805
3754,   0.7741, 0.648783
3755,   0.7741, 0.651682
3756,   0.7741, 0.652241
3757,   0.7741, 0.653624
3758,   0.7791, 0.654584
3759,   0.7791, 0.651222
3760,   0.7791, 0.645563
3761,   0.7791, 0.651519
3762,   0.7791,  0.64866
3763,   0.7791, 0.652703
3764,   0.7791, 0.654851
3765,   0.7791, 0.650068
3766,   0.7791, 0.656439
3767,   0.7791, 0.653643
3768,   0.7791,  0.66016
3769,   0.7791, 0.658592
3770,   0.7791, 0.654331
3771,   0.7791, 0.659046
3772,   0.7791, 0.660388
3773,   0.7791, 0.657438
3774,   0.7791, 0.652118
3775,   0.7791, 0.656258
3776,   0.7791, 0.649068
3777,   0.7791, 0.649707
3778,   0.7791, 0.651866
3779,   0.7809,  0.65374
3780,   0.7809, 0.656334
3781,   0.7809, 0.647194
3782,   0.7809, 0.649206
3783,   0.7809, 0.651069
3784,   0.7809, 0.646531
3785,   0.7809,  0.64541
3786,   0.7809, 0.653914
3787,   0.7809, 0.647605
3788,   0.7809, 0.659488
3789,   0.7809, 0.658876
3790,   0.7815, 0.651328
3791,   0.7815, 0.659006
3792,   0.7815, 0.659518
3793,   0.7815, 0.654974
3794,   0.7815, 0.657421
3795,   0.7815, 0.654276
3796,   0.7815, 0.650855
3797,   0.7815, 0.657797
3798,   0.7815, 0.653413
3799,   0.7815, 0.648696
3800,   0.7815, 0.653431
3801,   0.7815, 0.653827
3802,   0.7815, 0.653495
3803,   0.7815, 0.650913
3804,   0.7815, 0.643737
3805,   0.7815, 0.654794
3806,   0.7815, 0.649219
3807,   0.7815, 0.647743
3808,   0.7815, 0.653429
3809,   0.7815, 0.654655
3810,   0.7815, 0.658892
3811,   0.7815, 0.657496
3812,   0.7815, 0.658334
3813,   0.7815, 0.651429
3814,   0.7815, 0.656325
3815,   0.7815, 0.652764
3816,   0.7815,  0.65831
3817,   0.7815, 0.644576
3818,   0.7815, 0.654127
3819,   0.7815, 0.648389
3820,   0.7815, 0.653825
3821,   0.7815, 0.653158
3822,   0.7815, 0.653717
3823,   0.7815, 0.647663
3824,   0.7815, 0.646473
3825,   0.7815, 0.648078
3826,   0.7815, 0.649805
3827,   0.7815,  0.64805
3828,   0.7815,  0.64959
3829,   0.7815, 0.649776
3830,   0.7815, 0.654935
3831,   0.7815, 0.654617
3832,   0.7815, 0.650231
3833,   0.7815, 0.646345
3834,   0.7815, 0.650753
3835,   0.7815, 0.652144
3836,   0.7815, 0.652601
3837,   0.7815, 0.650504
3838,   0.7815, 0.647333
3839,   0.7815,  0.65933
3840,   0.7815, 0.647962
3841,   0.7815, 0.658745
3842,   0.7815, 0.654087
3843,   0.7815, 0.646824
3844,   0.7815, 0.653226
3845,   0.7815, 0.642651
3846,   0.7815, 0.654717
3847,   0.7815, 0.651711
3848,   0.7815, 0.659393
3849,   0.7815, 0.653793
3850,   0.7815, 0.651321
3851,   0.7803, 0.651687
3852,   0.7803, 0.648923
3853,   0.7803, 0.646875
3854,   0.7803, 0.660494
3855,   0.7803, 0.655787
3856,   0.7803, 0.655501
3857,   0.7803, 0.654186
3858,   0.7803, 0.659222
3859,   0.7803, 0.653249
3860,   0.7803, 0.658142
3861,   0.7803, 0.652723
3862,   0.7803, 0.658682
3863,   0.7803, 0.651914
3864,   0.7803, 0.653133
3865,   0.7803, 0.650653
3866,   0.7803, 0.653804
3867,   0.7803, 0.655791
3868,   0.7803, 0.645001
3869,   0.7803,  0.64434
3870,   0.7803, 0.643988
3871,   0.7803, 0.649531
3872,   0.7803,  0.66077
3873,   0.7803, 0.656984
3874,   0.7803, 0.643465
3875,   0.7803, 0.649123
3876,   0.7803, 0.658789
3877,   0.7803, 0.667208
3878,   0.7803, 0.657033
3879,   0.7803, 0.663761
3880,   0.7803, 0.648607
3881,   0.7803, 0.649356
3882,   0.7803, 0.652626
3883,   0.7803, 0.651269
3884,   0.7803, 0.647071
3885,   0.7803, 0.646829
3886,   0.7803, 0.655895
3887,   0.7803, 0.652583
3888,   0.7803,  0.66174
3889,   0.7803,   0.6528
3890,   0.7803, 0.647474
3891,   0.7803, 0.658705
3892,   0.7803, 0.650569
3893,   0.7803, 0.657439
3894,   0.7803, 0.660386
3895,   0.7803, 0.659419
3896,   0.7803, 0.652867
3897,   0.7803, 0.643847
3898,   0.7803, 0.640099
3899,   0.7803, 0.645086
3900,   0.7803, 0.657431
3901,   0.7803, 0.660359
3902,   0.7803, 0.659957
3903,   0.7803, 0.645936
3904,   0.7803, 0.652766
3905,   0.7803, 0.651471
3906,   0.7803, 0.655958
3907,   0.7803, 0.654585
3908,   0.7803,  0.65964
3909,   0.7803, 0.656936
3910,   0.7803, 0.647953
3911,   0.7803, 0.647699
3912,   0.7803, 0.646619
3913,   0.7803, 0.651186
3914,   0.7803, 0.650311
3915,   0.7803, 0.653062
3916,   0.7803, 0.650549
3917,   0.7803, 0.650131
3918,   0.7803, 0.652868
3919,   0.7803, 0.657984
3920,   0.7803, 0.661292
3921,   0.7803, 0.661173
3922,   0.7803, 0.658596
3923,   0.7803, 0.650461
3924,   0.7803, 0.658205
3925,   0.7773, 0.651139
3926,   0.7773, 0.643224
3927,   0.7773, 0.645483
3928,   0.7773, 0.652623
3929,   0.7773, 0.652399
3930,   0.7773, 0.656682
3931,   0.7773,  0.65352
3932,   0.7773, 0.654743
3933,   0.7773, 0.655252
3934,   0.7773, 0.653498
3935,   0.7773, 0.653328
3936,   0.7773, 0.656439
3937,   0.7773, 0.646466
3938,   0.7773, 0.651465
3939,   0.7773, 0.648351
3940,   0.7773, 0.656218
3941,   0.7773, 0.648063
3942,   0.7773, 0.648587
3943,   0.7773, 0.651486
3944,   0.7773, 0.650225
3945,   0.7773,  0.65987
3946,   0.7773, 0.652252
3947,   0.7773, 0.652167
3948,   0.7773, 0.648537
3949,   0.7773, 0.651949
3950,   0.7773, 0.650284
3951,   0.7773, 0.647584
3952,   0.7773, 0.651391
3953,   0.7773, 0.651491
3954,   0.7773, 0.644983
3955,   0.7773, 0.652758
3956,   0.7773, 0.655459
3957,   0.7773, 0.654876
3958,   0.7773, 0.656204
3959,   0.7773, 0.653572
3960,   0.7773, 0.655923
3961,   0.7773, 0.650753
3962,   0.7773, 0.641492
3963,   0.7773, 0.641484
3964,   0.7794, 0.647694
3965,   0.7752, 0.655316
3966,   0.7752, 0.647006
3967,   0.7752, 0.652782
3968,   0.7752, 0.648979
3969,   0.7752, 0.648231
3970,   0.7752, 0.637412
3971,   0.7752, 0.651952
3972,   0.7752, 0.658209
3973,   0.7752, 0.657257
3974,   0.7752, 0.649105
3975,   0.7752,   0.6467
3976,   0.7752, 0.639641
3977,   0.7752, 0.645804
3978,   0.7752, 0.654973
3979,   0.7752, 0.647356
3980,   0.7752, 0.645635
3981,   0.7752, 0.653556
3982,   0.7752,  0.65599
3983,   0.7752, 0.655904
3984,   0.7752, 0.657804
3985,   0.7752, 0.654728
3986,   0.7752, 0.649414
3987,   0.7752, 0.650957
3988,   0.7752, 0.645474
3989,   0.7752, 0.647369
3990,   0.7752, 0.648678
3991,   0.7752,  0.64344
3992,   0.7752, 0.646268
3993,   0.7752,  0.65565
3994,   0.7752, 0.648368
3995,   0.7752, 0.644391
3996,   0.7752, 0.642965
3997,   0.7752, 0.645354
3998,   0.7752, 0.644512
3999,   0.7768, 0.651673
4000,   0.7768, 0.648947
