gen, tournament_scalar3_uniform_best, tournament_scalar3_uniform_ave
3746,   0.8555, 0.779854
3747,   0.8555, 0.777139
3748,   0.8555, 0.775936
3749,   0.8555,  0.78064
3750,   0.8555, 0.780378
3751,   0.8555, 0.785242
3752,   0.8555, 0.782571
3753,   0.8555, 0.769479
3754,   0.8555, 0.776928
3755,   0.8555, 0.769342
3756,   0.8555, 0.784098
3757,   0.8555, 0.781143
3758,   0.8555, 0.778675
3759,   0.8555,  0.77325
3760,   0.8555, 0.776205
3761,   0.8555, 0.771638
3762,   0.8555,   0.7797
3763,   0.8555, 0.778425
3764,   0.8555, 0.780844
3765,   0.8555, 0.776935
3766,   0.8555, 0.777678
3767,   0.8555, 0.778816
3768,   0.8555, 0.784482
3769,   0.8555, 0.782059
3770,   0.8555, 0.779501
3771,   0.8555, 0.776585
3772,   0.8555, 0.778388
3773,   0.8555, 0.780541
3774,   0.8555, 0.774582
3775,   0.8555, 0.780994
3776,   0.8555, 0.776051
3777,   0.8555,  0.78304
3778,   0.8555, 0.778535
3779,   0.8555, 0.778999
3780,   0.8555, 0.774985
3781,   0.8555,  0.78182
3782,   0.8555, 0.781192
3783,   0.8555, 0.776234
3784,   0.8555, 0.781472
3785,   0.8555, 0.778836
3786,   0.8555, 0.778521
3787,   0.8555, 0.777117
3788,   0.8555, 0.778846
3789,   0.8555, 0.777564
3790,   0.8555, 0.779743
3791,   0.8555,  0.77476
3792,   0.8555, 0.779094
3793,   0.8555, 0.777369
3794,   0.8555, 0.776355
3795,   0.8555, 0.771165
3796,   0.8555, 0.774249
3797,   0.8555, 0.776325
3798,   0.8555, 0.776298
3799,   0.8555,  0.77784
3800,   0.8555, 0.783853
3801,   0.8555, 0.778531
3802,   0.8555, 0.770317
3803,   0.8555, 0.779235
3804,   0.8555, 0.777552
3805,   0.8562, 0.780119
3806,   0.8562, 0.776752
3807,   0.8562,  0.78296
3808,   0.8562, 0.780069
3809,   0.8562, 0.776414
3810,   0.8562, 0.776517
3811,   0.8562, 0.780835
3812,   0.8562, 0.779108
3813,   0.8562, 0.776306
3814,   0.8562, 0.777189
3815,   0.8562, 0.777258
3816,   0.8562, 0.777234
3817,   0.8562, 0.776542
3818,   0.8562, 0.775265
3819,   0.8562, 0.780376
3820,   0.8562, 0.784521
3821,   0.8562, 0.777989
3822,   0.8562, 0.777694
3823,   0.8562, 0.781699
3824,   0.8562, 0.781118
3825,   0.8562, 0.776036
3826,   0.8562, 0.777176
3827,   0.8562, 0.781275
3828,   0.8562, 0.781868
3829,   0.8562, 0.777414
3830,   0.8562,  0.77249
3831,   0.8562, 0.780937
3832,   0.8562,  0.77732
3833,   0.8562,  0.77186
3834,   0.8562, 0.775151
3835,   0.8562, 0.777001
3836,   0.8562, 0.784012
3837,   0.8562, 0.772995
3838,   0.8562, 0.779566
3839,   0.8562, 0.784402
3840,   0.8562, 0.782571
3841,   0.8562, 0.778088
3842,   0.8562, 0.778029
3843,   0.8562, 0.785406
3844,   0.8562, 0.780985
3845,   0.8562, 0.777234
3846,   0.8562, 0.781639
3847,   0.8562, 0.778741
3848,   0.8562,  0.77498
3849,   0.8562, 0.774578
3850,   0.8562, 0.776321
3851,   0.8562, 0.780906
3852,   0.8562, 0.775095
3853,   0.8562, 0.776965
3854,   0.8562, 0.774837
3855,   0.8562, 0.781577
3856,   0.8562, 0.782417
3857,   0.8562, 0.783031
3858,   0.8562, 0.775971
3859,   0.8562,  0.78135
3860,   0.8562, 0.782554
3861,   0.8562, 0.778505
3862,   0.8562, 0.774137
3863,   0.8562, 0.778632
3864,   0.8562, 0.782985
3865,   0.8562, 0.777503
3866,   0.8562,  0.77472
3867,   0.8562, 0.770478
3868,   0.8562, 0.769866
3869,   0.8562, 0.776791
3870,   0.8562, 0.771918
3871,   0.8562, 0.777289
3872,   0.8562, 0.775559
3873,   0.8562, 0.774689
3874,   0.8562, 0.778739
3875,   0.8562, 0.774561
3876,   0.8562, 0.779447
3877,   0.8562, 0.778488
3878,   0.8562, 0.775158
3879,   0.8562, 0.774561
3880,   0.8562,  0.77953
3881,   0.8562, 0.783177
3882,   0.8562, 0.778776
3883,   0.8562, 0.778558
3884,   0.8562, 0.779605
3885,   0.8562, 0.778136
3886,   0.8562, 0.775949
3887,   0.8562, 0.780334
3888,   0.8562, 0.775655
3889,   0.8562, 0.774282
3890,   0.8562, 0.778794
3891,   0.8562, 0.777008
3892,   0.8562, 0.770823
3893,   0.8562, 0.771126
3894,   0.8562, 0.776257
3895,   0.8562,  0.78184
3896,   0.8562, 0.783937
3897,   0.8562, 0.780015
3898,   0.8562, 0.779423
3899,   0.8562,  0.77946
3900,   0.8562, 0.776016
3901,   0.8562, 0.781928
3902,   0.8562, 0.782406
3903,   0.8562, 0.777693
3904,   0.8562, 0.776947
3905,   0.8562, 0.776888
3906,   0.8562, 0.776406
3907,   0.8562, 0.783152
3908,   0.8562, 0.779496
3909,   0.8562, 0.773639
3910,   0.8562, 0.776909
3911,   0.8562, 0.781432
3912,   0.8562, 0.780938
3913,   0.8562, 0.778521
3914,   0.8562, 0.779869
3915,   0.8562,  0.77802
3916,   0.8562, 0.775912
3917,   0.8562, 0.776029
3918,   0.8562, 0.780399
3919,   0.8562, 0.779971
3920,   0.8562, 0.773789
3921,   0.8562, 0.776848
3922,   0.8562, 0.780335
3923,   0.8562, 0.778099
3924,   0.8562, 0.780684
3925,   0.8562, 0.777757
3926,   0.8562, 0.779096
3927,   0.8562, 0.781345
3928,   0.8562, 0.782457
3929,   0.8562, 0.781877
3930,   0.8562, 0.778477
3931,   0.8562, 0.774546
3932,   0.8562, 0.776999
3933,   0.8562, 0.781569
3934,   0.8562, 0.781542
3935,   0.8562, 0.777078
3936,   0.8562, 0.777342
3937,   0.8562, 0.776482
3938,   0.8562, 0.779825
3939,   0.8562, 0.779266
3940,   0.8562, 0.773925
3941,   0.8562, 0.778157
3942,   0.8562, 0.777979
3943,   0.8562, 0.782295
3944,   0.8562, 0.782901
3945,   0.8562, 0.777119
3946,   0.8562, 0.777269
3947,   0.8562, 0.774388
3948,   0.8562, 0.773659
3949,   0.8562,   0.7823
3950,   0.8562, 0.778904
3951,   0.8562, 0.777901
3952,   0.8562, 0.779527
3953,   0.8562, 0.781053
3954,   0.8562, 0.778271
3955,   0.8562,  0.77948
3956,   0.8562, 0.778699
3957,   0.8562, 0.780132
3958,   0.8562, 0.772886
3959,   0.8562, 0.778894
3960,   0.8562, 0.774617
3961,   0.8562, 0.780097
3962,   0.8562, 0.782754
3963,   0.8562, 0.777069
3964,   0.8562, 0.783591
3965,   0.8562, 0.782631
3966,   0.8562, 0.776725
3967,   0.8562, 0.776861
3968,   0.8562, 0.775212
3969,   0.8562, 0.779321
3970,   0.8562, 0.782139
3971,   0.8549, 0.779072
3972,   0.8549, 0.783917
3973,   0.8549, 0.767034
3974,   0.8549, 0.777283
3975,   0.8549, 0.775144
3976,   0.8549, 0.778989
3977,   0.8549, 0.782068
3978,   0.8549, 0.774653
3979,   0.8549, 0.776823
3980,   0.8549, 0.772697
3981,   0.8549, 0.774489
3982,   0.8549, 0.771522
3983,   0.8549, 0.778426
3984,   0.8549, 0.781049
3985,   0.8549, 0.775849
3986,   0.8549, 0.780524
3987,   0.8549, 0.778575
3988,   0.8549, 0.777063
3989,   0.8549, 0.782643
3990,   0.8549, 0.777793
3991,   0.8549, 0.782309
3992,   0.8549, 0.777843
3993,   0.8549, 0.771087
3994,   0.8549, 0.782072
3995,   0.8549, 0.779527
3996,   0.8549, 0.774956
3997,   0.8549, 0.773374
3998,   0.8549, 0.776565
3999,   0.8549,  0.77406
4000,   0.8549, 0.779104
