gen, tournament_scalar1_uniform_best, tournament_scalar1_uniform_ave
3739,   0.7713, 0.676362
3740,   0.7713,  0.67987
3741,   0.7713, 0.673948
3742,   0.7713, 0.681012
3743,   0.7713, 0.678788
3744,   0.7713, 0.677097
3745,   0.7713, 0.681617
3746,   0.7713, 0.687762
3747,   0.7704, 0.684876
3748,   0.7704, 0.673546
3749,   0.7704, 0.675193
3750,   0.7704, 0.672006
3751,   0.7704, 0.671242
3752,   0.7704, 0.668961
3753,   0.7704, 0.672142
3754,   0.7704, 0.668529
3755,   0.7704, 0.676875
3756,   0.7704, 0.670167
3757,   0.7704, 0.680061
3758,   0.7704, 0.673511
3759,   0.7704, 0.674371
3760,   0.7704, 0.673033
3761,   0.7704, 0.671925
3762,   0.7704, 0.671553
3763,   0.7704, 0.669217
3764,   0.7704, 0.670976
3765,   0.7704, 0.672333
3766,   0.7706,   0.6746
3767,   0.7706, 0.671879
3768,   0.7706, 0.643026
3769,   0.7706,  0.66094
3770,   0.7706, 0.668647
3771,   0.7706, 0.668431
3772,   0.7706,  0.67672
3773,   0.7706, 0.671915
3774,   0.7706, 0.669747
3775,   0.7706, 0.676051
3776,   0.7706, 0.669891
3777,   0.7706,  0.67781
3778,   0.7706,  0.67004
3779,   0.7706, 0.669651
3780,   0.7706, 0.662866
3781,   0.7706, 0.669207
3782,   0.7706, 0.676583
3783,   0.7706, 0.670795
3784,   0.7706, 0.678099
3785,   0.7706, 0.667955
3786,   0.7706,  0.66196
3787,   0.7706, 0.677817
3788,   0.7706, 0.673286
3789,   0.7706, 0.672098
3790,   0.7706, 0.667501
3791,   0.7706, 0.671479
3792,   0.7706, 0.672003
3793,   0.7706, 0.669342
3794,   0.7706, 0.672742
3795,   0.7706, 0.672669
3796,   0.7706, 0.670543
3797,   0.7706,   0.6689
3798,   0.7706, 0.672765
3799,   0.7706, 0.677697
3800,   0.7706, 0.686041
3801,   0.7706, 0.679245
3802,   0.7706, 0.667848
3803,   0.7706, 0.676671
3804,   0.7706, 0.668245
3805,   0.7706, 0.669542
3806,   0.7706, 0.667521
3807,   0.7706, 0.662511
3808,   0.7706, 0.658736
3809,   0.7706, 0.671613
3810,   0.7706, 0.671431
3811,   0.7752, 0.662022
3812,   0.7752, 0.668872
3813,   0.7752, 0.670864
3814,   0.7752, 0.665764
3815,   0.7752, 0.670479
3816,   0.7752, 0.664406
3817,   0.7752, 0.670195
3818,   0.7752, 0.667365
3819,   0.7657, 0.668301
3820,   0.7657, 0.668584
3821,   0.7657, 0.677025
3822,   0.7657, 0.673554
3823,   0.7657, 0.675813
3824,   0.7657, 0.673215
3825,   0.7657,  0.67373
3826,   0.7657, 0.666864
3827,   0.7657, 0.672634
3828,   0.7657, 0.675447
3829,   0.7657, 0.664551
3830,   0.7657, 0.677481
3831,   0.7657, 0.674374
3832,   0.7657, 0.680695
3833,   0.7657, 0.672382
3834,   0.7657, 0.670161
3835,   0.7657, 0.675957
3836,   0.7657, 0.678885
3837,   0.7657, 0.673707
3838,   0.7657, 0.672481
3839,   0.7657, 0.674759
3840,   0.7657, 0.671924
3841,   0.7657, 0.675441
3842,   0.7644, 0.674015
3843,   0.7644, 0.681252
3844,   0.7644, 0.680847
3845,   0.7644, 0.670038
3846,   0.7644, 0.666986
3847,   0.7644, 0.677764
3848,   0.7644, 0.672949
3849,   0.7644, 0.677472
3850,   0.7716, 0.673678
3851,   0.7716, 0.680798
3852,   0.7716, 0.673151
3853,   0.7716, 0.671197
3854,   0.7716, 0.675385
3855,   0.7716, 0.677571
3856,   0.7716, 0.679185
3857,   0.7716, 0.669853
3858,   0.7716, 0.671989
3859,   0.7716, 0.671968
3860,   0.7716, 0.682191
3861,   0.7716, 0.672273
3862,   0.7716, 0.676541
3863,   0.7716, 0.677956
3864,   0.7716, 0.676773
3865,   0.7716, 0.675344
3866,   0.7716, 0.674659
3867,   0.7716, 0.676572
3868,   0.7716, 0.671354
3869,   0.7716, 0.673447
3870,   0.7716, 0.671542
3871,   0.7716, 0.679071
3872,   0.7703, 0.674641
3873,   0.7703, 0.676596
3874,   0.7703, 0.682479
3875,   0.7703, 0.683669
3876,   0.7703, 0.681337
3877,   0.7703, 0.677983
3878,   0.7703, 0.682173
3879,   0.7703, 0.684726
3880,   0.7703, 0.677865
3881,   0.7703, 0.676987
3882,   0.7703, 0.686438
3883,   0.7703, 0.672127
3884,   0.7703, 0.683627
3885,   0.7703, 0.678344
3886,   0.7703, 0.683797
3887,   0.7703,  0.67993
3888,   0.7703, 0.677234
3889,   0.7703, 0.672855
3890,   0.7703,  0.67359
3891,   0.7703, 0.682577
3892,   0.7703, 0.683667
3893,   0.7703, 0.682536
3894,   0.7703, 0.679372
3895,   0.7703,  0.67312
3896,   0.7703, 0.677453
3897,   0.7703, 0.684318
3898,   0.7703, 0.679692
3899,   0.7703, 0.684089
3900,   0.7703, 0.682611
3901,   0.7703, 0.687251
3902,   0.7703, 0.674991
3903,   0.7703, 0.676058
3904,   0.7703, 0.679265
3905,   0.7703, 0.683634
3906,   0.7703,    0.681
3907,   0.7703, 0.675967
3908,   0.7703, 0.681354
3909,   0.7703, 0.683378
3910,   0.7703, 0.684357
3911,   0.7703, 0.680105
3912,   0.7703,   0.6796
3913,   0.7703, 0.677971
3914,   0.7703,  0.67853
3915,   0.7703, 0.677387
3916,   0.7703, 0.682218
3917,   0.7703, 0.680858
3918,   0.7703, 0.679561
3919,   0.7703, 0.679663
3920,   0.7703, 0.676321
3921,   0.7703, 0.678793
3922,   0.7703, 0.678486
3923,   0.7703, 0.677029
3924,   0.7703,  0.68196
3925,   0.7703, 0.678149
3926,   0.7703, 0.678011
3927,   0.7703, 0.681596
3928,   0.7703, 0.684864
3929,   0.7627, 0.685508
3930,   0.7627, 0.677376
3931,   0.7627,  0.68144
3932,   0.7627, 0.675137
3933,   0.7627, 0.677135
3934,   0.7627, 0.673676
3935,   0.7627, 0.674118
3936,   0.7627, 0.684578
3937,   0.7627, 0.679908
3938,   0.7627, 0.676047
3939,   0.7627, 0.674985
3940,   0.7627, 0.680928
3941,   0.7627, 0.675633
3942,   0.7627, 0.672231
3943,   0.7627, 0.671498
3944,   0.7627, 0.676956
3945,   0.7627,  0.67259
3946,   0.7627, 0.673571
3947,   0.7627, 0.676669
3948,   0.7627, 0.674936
3949,   0.7627, 0.674475
3950,   0.7627, 0.676455
3951,   0.7627, 0.682697
3952,   0.7627, 0.680611
3953,   0.7627, 0.676835
3954,   0.7627, 0.678972
3955,   0.7627, 0.679386
3956,   0.7627, 0.679451
3957,   0.7627, 0.674811
3958,   0.7627, 0.678308
3959,   0.7627, 0.675283
3960,   0.7627, 0.675718
3961,   0.7627, 0.672859
3962,   0.7627, 0.680145
3963,   0.7627, 0.680888
3964,   0.7627, 0.678956
3965,   0.7627, 0.672373
3966,   0.7627,  0.67596
3967,   0.7627, 0.675018
3968,   0.7627, 0.680155
3969,   0.7627, 0.682718
3970,   0.7627, 0.685286
3971,   0.7627, 0.672049
3972,   0.7627, 0.675591
3973,   0.7627, 0.678482
3974,   0.7627, 0.679914
3975,   0.7627,  0.68008
3976,   0.7627, 0.675992
3977,   0.7627, 0.683798
3978,   0.7627,  0.68177
3979,   0.7661, 0.672823
3980,   0.7661, 0.676583
3981,   0.7661, 0.677117
3982,   0.7661, 0.680321
3983,   0.7661, 0.673175
3984,   0.7661, 0.672421
3985,   0.7661, 0.672391
3986,   0.7661, 0.667918
3987,   0.7661, 0.675233
3988,   0.7661, 0.678436
3989,   0.7661, 0.672325
3990,   0.7661, 0.674152
3991,    0.767,  0.67331
3992,    0.767, 0.675759
3993,    0.767, 0.673258
3994,    0.767, 0.675107
3995,    0.767, 0.669019
3996,    0.767, 0.672674
3997,    0.767, 0.676093
3998,    0.767, 0.674234
3999,    0.767, 0.665824
4000,    0.767, 0.661903
